XP_011423725.2	-	2340	Chitin_synth_2	PF03142.18	527	5e-28	107.9	3.2	1	2	7.3e-29	4.4e-25	98.2	0.0	204	443	1597	1824	1579	1839	0.80	uncharacterized protein LOC105325734 [Crassostrea gigas]
XP_011423726.2	-	2340	Chitin_synth_2	PF03142.18	527	5e-28	107.9	3.2	1	2	7.3e-29	4.4e-25	98.2	0.0	204	443	1597	1824	1579	1839	0.80	uncharacterized protein LOC105325734 [Crassostrea gigas]
XP_034323513.1	-	2340	Chitin_synth_2	PF03142.18	527	5e-28	107.9	3.2	1	2	7.3e-29	4.4e-25	98.2	0.0	204	443	1597	1824	1579	1839	0.80	uncharacterized protein LOC105325734 [Crassostrea gigas]
XP_052700386.1	-	2340	Chitin_synth_2	PF03142.18	527	5e-28	107.9	3.2	1	2	7.3e-29	4.4e-25	98.2	0.0	204	443	1597	1824	1579	1839	0.80	uncharacterized protein LOC128177628 [Crassostrea angulata]
XP_034116463.2	-	1599	Chitin_synth_2	PF03142.18	527	5.2e-28	107.9	2.0	1	2	3.9e-26	2.3e-22	89.2	0.0	203	417	739	941	703	973	0.81	LOW QUALITY PROTEIN: chitin synthase chs-2 [Drosophila albomicans]
XP_037651272.1	-	799	Chitin_synth_2	PF03142.18	527	5.6e-28	107.8	5.8	1	2	1.3e-26	7.7e-23	90.8	0.0	116	444	69	399	61	419	0.75	chitin synthase chs-2-like [Sebastes umbrosus]
XP_046699437.1	-	1224	Chitin_synth_2	PF03142.18	527	5.6e-28	107.8	1.3	1	2	2.9e-27	1.7e-23	93.0	0.0	158	437	596	863	586	899	0.84	chitin synthase chs-2-like [Silurus meridionalis]
XP_034320183.1	-	1482	Chitin_synth_2	PF03142.18	527	5.8e-28	107.7	9.9	1	2	3.4e-29	2e-25	99.3	4.2	204	459	647	886	602	907	0.79	uncharacterized protein LOC105345033 isoform X2 [Crassostrea gigas]
XP_034320184.1	-	1482	Chitin_synth_2	PF03142.18	527	5.8e-28	107.7	9.9	1	2	3.4e-29	2e-25	99.3	4.2	204	459	647	886	602	907	0.79	uncharacterized protein LOC105345033 isoform X2 [Crassostrea gigas]
XP_052793270.1	-	1362	Chitin_synth_2	PF03142.18	527	5.8e-28	107.7	10.5	1	2	8.5e-30	5.1e-26	101.3	0.6	204	452	721	955	702	968	0.80	chitin synthase chs-2-like [Mya arenaria]
XP_034664927.1	-	1615	Chitin_synth_2	PF03142.18	527	5.8e-28	107.7	2.5	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	750	952	714	976	0.82	chitin synthase chs-2 isoform X2 [Drosophila subobscura]
XP_034664926.1	-	1615	Chitin_synth_2	PF03142.18	527	5.8e-28	107.7	2.5	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	750	952	714	976	0.82	chitin synthase chs-2 isoform X1 [Drosophila subobscura]
XP_053474972.1	-	914	Chitin_synth_2	PF03142.18	527	5.9e-28	107.7	2.0	1	2	4.7e-28	2.8e-24	95.6	0.0	158	436	287	553	278	570	0.85	chitin synthase-like isoform X2 [Ictalurus furcatus]
XP_052234770.1	-	1471	Chitin_synth_2	PF03142.18	527	5.9e-28	107.7	1.8	1	2	6.9e-27	4.1e-23	91.7	0.0	183	445	505	751	492	764	0.74	chitin synthase chs-2-like isoform X4 [Dreissena polymorpha]
XP_052234771.1	-	1471	Chitin_synth_2	PF03142.18	527	5.9e-28	107.7	1.8	1	2	6.9e-27	4.1e-23	91.7	0.0	183	445	505	751	492	764	0.74	chitin synthase chs-2-like isoform X5 [Dreissena polymorpha]
XP_052234772.1	-	1442	Chitin_synth_2	PF03142.18	527	5.9e-28	107.7	1.8	1	2	6.7e-27	4e-23	91.8	0.0	183	445	476	722	463	735	0.74	chitin synthase chs-2-like isoform X6 [Dreissena polymorpha]
XP_052234773.1	-	1442	Chitin_synth_2	PF03142.18	527	5.9e-28	107.7	1.8	1	2	6.7e-27	4e-23	91.8	0.0	183	445	476	722	463	735	0.74	chitin synthase chs-2-like isoform X6 [Dreissena polymorpha]
XP_052234774.1	-	1442	Chitin_synth_2	PF03142.18	527	5.9e-28	107.7	1.8	1	2	6.7e-27	4e-23	91.8	0.0	183	445	476	722	463	735	0.74	chitin synthase chs-2-like isoform X6 [Dreissena polymorpha]
XP_052234775.1	-	1442	Chitin_synth_2	PF03142.18	527	5.9e-28	107.7	1.8	1	2	6.7e-27	4e-23	91.8	0.0	183	445	476	722	463	735	0.74	chitin synthase chs-2-like isoform X6 [Dreissena polymorpha]
XP_052234776.1	-	1442	Chitin_synth_2	PF03142.18	527	5.9e-28	107.7	1.8	1	2	6.7e-27	4e-23	91.8	0.0	183	445	476	722	463	735	0.74	chitin synthase chs-2-like isoform X6 [Dreissena polymorpha]
XP_035255672.1	-	1232	Chitin_synth_2	PF03142.18	527	6.2e-28	107.6	3.3	1	2	8.9e-28	5.3e-24	94.6	0.0	160	437	611	875	601	917	0.79	chitin synthase chs-2-like [Anguilla anguilla]
XP_034320182.1	-	1509	Chitin_synth_2	PF03142.18	527	6.2e-28	107.6	9.9	1	2	3.5e-29	2.1e-25	99.3	4.2	204	459	674	913	629	934	0.79	uncharacterized protein LOC105345033 isoform X1 [Crassostrea gigas]
XP_053474971.1	-	927	Chitin_synth_2	PF03142.18	527	6.2e-28	107.6	2.0	1	2	4.8e-28	2.9e-24	95.5	0.0	158	436	287	553	278	570	0.85	chitin synthase-like isoform X1 [Ictalurus furcatus]
XP_045535430.1	-	1498	Chitin_synth_2	PF03142.18	527	6.2e-28	107.6	12.1	1	2	1.6e-28	9.5e-25	97.1	5.1	203	455	696	933	652	958	0.77	chitin synthase chs-2 isoform X2 [Papilio machaon]
XP_040045278.1	-	1269	Chitin_synth_2	PF03142.18	527	6.3e-28	107.6	6.1	1	2	2e-26	1.2e-22	90.2	0.4	203	438	662	883	656	919	0.82	chitin synthase chs-2-like [Gasterosteus aculeatus aculeatus]
XP_039440577.1	-	1573	Chitin_synth_2	PF03142.18	527	6.3e-28	107.6	8.1	1	2	2.4e-29	1.5e-25	99.8	0.1	202	424	721	931	679	964	0.82	chitin synthase chs-2 [Culex pipiens pallens]
XP_014370000.2	-	1526	Chitin_synth_2	PF03142.18	527	6.3e-28	107.6	12.1	1	2	4.3e-29	2.6e-25	99.0	2.0	203	454	724	960	680	975	0.80	chitin synthase chs-2 isoform X1 [Papilio machaon]
XP_014370002.2	-	1526	Chitin_synth_2	PF03142.18	527	6.3e-28	107.6	12.1	1	2	4.3e-29	2.6e-25	99.0	2.0	203	454	724	960	680	975	0.80	chitin synthase chs-2 isoform X1 [Papilio machaon]
XP_038118969.1	-	1573	Chitin_synth_2	PF03142.18	527	6.4e-28	107.6	8.1	1	2	2.4e-29	1.5e-25	99.8	0.1	202	424	721	931	679	964	0.82	chitin synthase chs-2 [Culex quinquefasciatus]
XP_035038452.2	-	1285	Chitin_synth_2	PF03142.18	527	6.4e-28	107.6	5.0	1	2	4.4e-27	2.6e-23	92.4	0.0	202	444	633	865	590	869	0.83	chitin synthase chs-2-like [Hippoglossus stenolepis]
XP_037728936.1	-	1552	Chitin_synth_2	PF03142.18	527	6.6e-28	107.5	2.6	1	2	9.1e-26	5.5e-22	88.0	0.0	203	417	746	948	710	973	0.82	chitin synthase chs-2 isoform X3 [Drosophila subpulchrella]
XP_001359390.4	-	1613	Chitin_synth_2	PF03142.18	527	6.8e-28	107.5	2.5	1	2	1.1e-25	6.6e-22	87.7	0.0	203	417	748	950	712	965	0.82	chitin synthase chs-2 isoform X2 [Drosophila pseudoobscura]
XP_033244515.1	-	1613	Chitin_synth_2	PF03142.18	527	6.8e-28	107.5	2.5	1	2	1.1e-25	6.6e-22	87.7	0.0	203	417	748	950	712	965	0.82	chitin synthase chs-2 isoform X2 [Drosophila miranda]
XP_003736740.2	-	1613	Chitin_synth_2	PF03142.18	527	6.8e-28	107.5	2.5	1	2	1.1e-25	6.6e-22	87.7	0.0	203	417	748	950	712	965	0.82	chitin synthase chs-2 isoform X1 [Drosophila pseudoobscura]
XP_015037826.2	-	1613	Chitin_synth_2	PF03142.18	527	6.8e-28	107.5	2.5	1	2	1.1e-25	6.6e-22	87.7	0.0	203	417	748	950	712	965	0.82	chitin synthase chs-2 isoform X1 [Drosophila pseudoobscura]
XP_015037827.2	-	1613	Chitin_synth_2	PF03142.18	527	6.8e-28	107.5	2.5	1	2	1.1e-25	6.6e-22	87.7	0.0	203	417	748	950	712	965	0.82	chitin synthase chs-2 isoform X1 [Drosophila pseudoobscura]
XP_017142971.1	-	1613	Chitin_synth_2	PF03142.18	527	6.8e-28	107.5	2.5	1	2	1.1e-25	6.6e-22	87.7	0.0	203	417	748	950	712	965	0.82	chitin synthase chs-2 isoform X1 [Drosophila miranda]
XP_017142972.1	-	1613	Chitin_synth_2	PF03142.18	527	6.8e-28	107.5	2.5	1	2	1.1e-25	6.6e-22	87.7	0.0	203	417	748	950	712	965	0.82	chitin synthase chs-2 isoform X1 [Drosophila miranda]
XP_017142974.1	-	1613	Chitin_synth_2	PF03142.18	527	6.8e-28	107.5	2.5	1	2	1.1e-25	6.6e-22	87.7	0.0	203	417	748	950	712	965	0.82	chitin synthase chs-2 isoform X1 [Drosophila miranda]
XP_033234120.1	-	1554	Chitin_synth_2	PF03142.18	527	7e-28	107.5	2.7	1	2	1.1e-25	6.6e-22	87.7	0.0	203	417	748	950	712	962	0.82	chitin synthase chs-2 isoform X3 [Drosophila pseudoobscura]
XP_046143982.1	-	1605	Chitin_synth_2	PF03142.18	527	7e-28	107.5	1.1	1	2	8.4e-27	5e-23	91.4	0.3	203	447	734	972	687	998	0.74	chitin synthase chs-2 isoform X2 [Osmia bicornis bicornis]
XP_039441868.1	-	1579	Chitin_synth_2	PF03142.18	527	7.1e-28	107.4	2.7	1	2	2e-25	1.2e-21	86.9	0.9	203	442	733	965	692	994	0.74	chitin synthase chs-2 isoform X3 [Culex pipiens pallens]
XP_052565632.1	-	1579	Chitin_synth_2	PF03142.18	527	7.1e-28	107.4	2.7	1	2	2e-25	1.2e-21	86.9	0.9	203	442	733	965	692	994	0.74	chitin synthase chs-2 isoform X3 [Culex pipiens pallens]
XP_038117595.1	-	1579	Chitin_synth_2	PF03142.18	527	7.1e-28	107.4	2.7	1	2	2e-25	1.2e-21	86.9	0.9	203	442	733	965	692	994	0.74	chitin synthase chs-2 isoform X2 [Culex quinquefasciatus]
XP_022307205.1	-	2337	Chitin_synth_2	PF03142.18	527	7.1e-28	107.4	4.0	1	2	1.2e-28	7.2e-25	97.5	0.1	199	426	1584	1804	1575	1830	0.79	LOW QUALITY PROTEIN: uncharacterized protein LOC111113317 [Crassostrea virginica]
XP_052565630.1	-	1585	Chitin_synth_2	PF03142.18	527	7.1e-28	107.4	2.7	1	2	2e-25	1.2e-21	86.9	0.9	203	442	739	971	698	1000	0.74	chitin synthase chs-2 isoform X1 [Culex pipiens pallens]
XP_002070065.2	-	1617	Chitin_synth_2	PF03142.18	527	7.1e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	751	953	715	977	0.82	chitin synthase chs-2 isoform X2 [Drosophila willistoni]
XP_038117593.1	-	1579	Chitin_synth_2	PF03142.18	527	7.1e-28	107.4	2.7	1	2	2e-25	1.2e-21	86.9	0.9	203	442	733	965	692	994	0.74	chitin synthase chs-2 isoform X1 [Culex quinquefasciatus]
XP_038117594.1	-	1579	Chitin_synth_2	PF03142.18	527	7.1e-28	107.4	2.7	1	2	2e-25	1.2e-21	86.9	0.9	203	442	733	965	692	994	0.74	chitin synthase chs-2 isoform X1 [Culex quinquefasciatus]
XP_015032822.1	-	1617	Chitin_synth_2	PF03142.18	527	7.2e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	751	953	715	977	0.82	chitin synthase chs-2 isoform X1 [Drosophila willistoni]
XP_052565631.1	-	1585	Chitin_synth_2	PF03142.18	527	7.2e-28	107.4	2.7	1	2	2e-25	1.2e-21	86.9	0.9	203	442	739	971	698	1000	0.74	chitin synthase chs-2 isoform X2 [Culex pipiens pallens]
XP_044570061.1	-	1613	Chitin_synth_2	PF03142.18	527	7.3e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X2 [Drosophila ananassae]
XP_037728935.1	-	1611	Chitin_synth_2	PF03142.18	527	7.3e-28	107.4	2.6	1	2	9.8e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X2 [Drosophila subpulchrella]
XP_016931842.2	-	1611	Chitin_synth_2	PF03142.18	527	7.3e-28	107.4	2.6	1	2	9.8e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X2 [Drosophila suzukii]
XP_016962462.1	-	1611	Chitin_synth_2	PF03142.18	527	7.3e-28	107.4	2.6	1	2	9.8e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X2 [Drosophila biarmipes]
XP_014766586.1	-	1613	Chitin_synth_2	PF03142.18	527	7.3e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila ananassae]
XP_014766587.1	-	1613	Chitin_synth_2	PF03142.18	527	7.3e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila ananassae]
XP_032305796.1	-	1613	Chitin_synth_2	PF03142.18	527	7.3e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila ananassae]
XP_032576209.1	-	1614	Chitin_synth_2	PF03142.18	527	7.3e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X4 [Drosophila sechellia]
XP_037728934.1	-	1611	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.8e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila subpulchrella]
XP_033162002.1	-	1614	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X4 [Drosophila mauritiana]
XP_039151484.1	-	1614	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X4 [Drosophila simulans]
XP_032576207.1	-	1615	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X2 [Drosophila sechellia]
XP_036674875.1	-	1611	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.8e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila suzukii]
XP_036674876.1	-	1611	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.8e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila suzukii]
XP_016962460.1	-	1611	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.8e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila biarmipes]
XP_016962461.1	-	1611	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.8e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila biarmipes]
XP_050745240.1	-	1611	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.8e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila biarmipes]
XP_033161999.1	-	1615	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X2 [Drosophila mauritiana]
XP_016033300.1	-	1615	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X2 [Drosophila simulans]
NP_730928.2	-	1615	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	krotzkopf verkehrt  isoform D [Drosophila melanogaster]
XP_032576208.1	-	1614	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X3 [Drosophila sechellia]
XP_033162000.1	-	1614	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X3 [Drosophila mauritiana]
XP_016033302.1	-	1614	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X3 [Drosophila simulans]
XP_032576205.1	-	1615	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila sechellia]
XP_032576206.1	-	1615	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila sechellia]
XP_033161995.1	-	1615	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila mauritiana]
XP_033161996.1	-	1615	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila mauritiana]
XP_033161997.1	-	1615	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila mauritiana]
XP_033161998.1	-	1615	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila mauritiana]
XP_016033301.1	-	1615	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila simulans]
XP_016033303.1	-	1615	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	chitin synthase chs-2 isoform X1 [Drosophila simulans]
NP_524233.1	-	1615	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	krotzkopf verkehrt  isoform A [Drosophila melanogaster]
NP_996152.1	-	1615	Chitin_synth_2	PF03142.18	527	7.4e-28	107.4	2.6	1	2	9.9e-26	5.9e-22	87.9	0.0	203	417	746	948	710	972	0.82	krotzkopf verkehrt  isoform C [Drosophila melanogaster]
XP_052836615.1	-	1630	Chitin_synth_2	PF03142.18	527	7.7e-28	107.3	2.6	1	2	8.8e-26	5.3e-22	88.1	0.0	203	417	765	967	731	998	0.82	LOW QUALITY PROTEIN: chitin synthase chs-2 [Drosophila gunungcola]
XP_046803681.1	-	1592	Chitin_synth_2	PF03142.18	527	7.9e-28	107.3	2.2	1	2	1.1e-25	6.3e-22	87.8	0.0	203	417	735	937	701	972	0.82	chitin synthase chs-2 isoform X1 [Lucilia cuprina]
XP_046803683.1	-	1592	Chitin_synth_2	PF03142.18	527	7.9e-28	107.3	2.2	1	2	1.1e-25	6.3e-22	87.8	0.0	203	417	735	937	701	972	0.82	chitin synthase chs-2 isoform X3 [Lucilia cuprina]
XP_046869585.1	-	1676	Chitin_synth_2	PF03142.18	527	7.9e-28	107.3	2.6	1	2	1e-25	6.2e-22	87.8	0.0	203	417	751	953	715	977	0.82	chitin synthase chs-2 isoform X3 [Drosophila willistoni]
XP_046803682.1	-	1592	Chitin_synth_2	PF03142.18	527	7.9e-28	107.3	2.2	1	2	1.1e-25	6.3e-22	87.8	0.0	203	417	735	937	701	972	0.82	chitin synthase chs-2 isoform X2 [Lucilia cuprina]
XP_049457795.1	-	1278	Chitin_synth_2	PF03142.18	527	8.3e-28	107.2	8.3	1	2	5.8e-28	3.5e-24	95.2	0.1	200	448	652	894	566	917	0.77	chitin synthase chs-1-like [Epinephelus fuscoguttatus]
XP_034484832.1	-	1600	Chitin_synth_2	PF03142.18	527	8.5e-28	107.2	2.1	1	2	9.5e-26	5.7e-22	87.9	0.0	203	417	739	941	704	965	0.82	chitin synthase chs-2 [Drosophila innubila]
XP_042362923.1	-	1284	Chitin_synth_2	PF03142.18	527	8.5e-28	107.2	1.4	1	2	3.4e-25	2e-21	86.1	0.0	195	437	656	886	561	898	0.81	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Plectropomus leopardus]
XP_052692512.1	-	1156	Chitin_synth_2	PF03142.18	527	8.7e-28	107.1	10.4	1	2	4.1e-29	2.4e-25	99.1	4.4	204	459	315	554	269	574	0.78	chitin synthase chs-2-like isoform X2 [Crassostrea angulata]
XP_027030362.2	-	1217	Chitin_synth_2	PF03142.18	527	9.1e-28	107.1	3.6	1	2	2.6e-27	1.5e-23	93.1	0.0	159	437	597	863	587	881	0.83	chitin synthase chs-2-like [Tachysurus fulvidraco]
XP_052234769.1	-	1752	Chitin_synth_2	PF03142.18	527	9.2e-28	107.1	1.8	1	2	8.9e-27	5.3e-23	91.3	0.0	183	445	786	1032	773	1045	0.74	chitin synthase chs-1-like isoform X3 [Dreissena polymorpha]
XP_052282932.1	-	1448	Chitin_synth_2	PF03142.18	527	9.3e-28	107.0	2.5	1	2	6.8e-29	4.1e-25	98.3	0.4	202	461	702	949	688	962	0.82	chitin synthase chs-2-like [Dreissena polymorpha]
XP_051811504.1	-	819	Chitin_synth_2	PF03142.18	527	9.4e-28	107.0	21.0	1	2	2.3e-30	1.4e-26	103.2	0.0	203	444	363	594	318	600	0.84	chitin synthase-like [Acanthochromis polyacanthus]
XP_043656734.1	-	1614	Chitin_synth_2	PF03142.18	527	9.6e-28	107.0	3.0	1	2	7.5e-26	4.5e-22	88.3	0.0	203	418	746	949	711	980	0.81	chitin synthase chs-2 isoform X2 [Drosophila teissieri]
XP_043656733.1	-	1614	Chitin_synth_2	PF03142.18	527	9.7e-28	107.0	3.0	1	2	7.5e-26	4.5e-22	88.3	0.0	203	418	746	949	711	980	0.81	chitin synthase chs-2 isoform X1 [Drosophila teissieri]
XP_043656735.1	-	1614	Chitin_synth_2	PF03142.18	527	9.7e-28	107.0	3.0	1	2	7.5e-26	4.5e-22	88.3	0.0	203	418	746	949	711	980	0.81	chitin synthase chs-2 isoform X1 [Drosophila teissieri]
XP_052234768.1	-	1790	Chitin_synth_2	PF03142.18	527	9.8e-28	107.0	1.8	1	2	9.2e-27	5.5e-23	91.3	0.0	183	445	824	1070	811	1083	0.74	chitin synthase chs-1-like isoform X2 [Dreissena polymorpha]
XP_052234766.1	-	1793	Chitin_synth_2	PF03142.18	527	9.8e-28	107.0	1.8	1	2	9.2e-27	5.5e-23	91.3	0.0	183	445	827	1073	814	1086	0.74	chitin synthase chs-1-like isoform X1 [Dreissena polymorpha]
XP_052234767.1	-	1793	Chitin_synth_2	PF03142.18	527	9.8e-28	107.0	1.8	1	2	9.2e-27	5.5e-23	91.3	0.0	183	445	827	1073	814	1086	0.74	chitin synthase chs-1-like isoform X1 [Dreissena polymorpha]
XP_052804081.1	-	1362	Chitin_synth_2	PF03142.18	527	9.9e-28	107.0	9.6	1	2	2.6e-29	1.6e-25	99.7	0.2	204	432	721	937	715	964	0.78	chitin synthase chs-2-like isoform X1 [Mya arenaria]
XP_047473994.1	-	1569	Chitin_synth_2	PF03142.18	527	1e-27	106.9	0.3	1	2	1.7e-25	1e-21	87.1	0.0	204	417	744	945	708	977	0.82	chitin synthase chs-2-like isoform X6 [Penaeus chinensis]
XP_047473990.1	-	1569	Chitin_synth_2	PF03142.18	527	1e-27	106.9	0.3	1	2	1.7e-25	1e-21	87.1	0.0	204	417	744	945	708	977	0.82	chitin synthase chs-2-like isoform X3 [Penaeus chinensis]
XP_052804082.1	-	1353	Chitin_synth_2	PF03142.18	527	1e-27	106.9	9.6	1	2	2.6e-29	1.6e-25	99.7	0.2	204	432	712	928	706	955	0.78	chitin synthase chs-2-like isoform X2 [Mya arenaria]
XP_049529334.1	-	1578	Chitin_synth_2	PF03142.18	527	1e-27	106.9	3.5	1	2	2e-25	1.2e-21	86.9	0.1	203	441	734	965	692	968	0.76	chitin synthase chs-2 isoform X2 [Anopheles darlingi]
XP_050096500.1	-	1578	Chitin_synth_2	PF03142.18	527	1e-27	106.9	3.5	1	2	2e-25	1.2e-21	86.9	0.1	203	441	734	965	692	968	0.76	chitin synthase chs-2 isoform X2 [Anopheles aquasalis]
XP_049529333.1	-	1578	Chitin_synth_2	PF03142.18	527	1e-27	106.9	3.5	1	2	2e-25	1.2e-21	86.9	0.1	203	441	734	965	692	968	0.76	chitin synthase chs-2 isoform X1 [Anopheles darlingi]
XP_049529335.1	-	1578	Chitin_synth_2	PF03142.18	527	1e-27	106.9	3.5	1	2	2e-25	1.2e-21	86.9	0.1	203	441	734	965	692	968	0.76	chitin synthase chs-2 isoform X1 [Anopheles darlingi]
XP_050096490.1	-	1578	Chitin_synth_2	PF03142.18	527	1e-27	106.9	3.5	1	2	2e-25	1.2e-21	86.9	0.1	203	441	734	965	692	968	0.76	chitin synthase chs-2 isoform X1 [Anopheles aquasalis]
XP_050096510.1	-	1578	Chitin_synth_2	PF03142.18	527	1e-27	106.9	3.5	1	2	2e-25	1.2e-21	86.9	0.1	203	441	734	965	692	968	0.76	chitin synthase chs-2 isoform X1 [Anopheles aquasalis]
XP_050096519.1	-	1578	Chitin_synth_2	PF03142.18	527	1e-27	106.9	3.5	1	2	2e-25	1.2e-21	86.9	0.1	203	441	734	965	692	968	0.76	chitin synthase chs-2 isoform X1 [Anopheles aquasalis]
XP_034156930.2	-	1216	Chitin_synth_2	PF03142.18	527	1.1e-27	106.9	0.8	1	2	1.8e-27	1.1e-23	93.6	0.0	159	441	596	865	588	879	0.84	chitin synthase [Pangasianodon hypophthalmus]
XP_043892031.1	-	710	Chitin_synth_2	PF03142.18	527	1.1e-27	106.8	8.7	1	3	9.7e-27	5.8e-23	91.2	0.0	199	444	105	340	7	355	0.75	chitin synthase chs-2-like  partial [Solea senegalensis]
XP_052278263.1	-	1560	Chitin_synth_2	PF03142.18	527	1.1e-27	106.8	2.4	1	2	7.6e-29	4.5e-25	98.2	0.4	202	461	814	1061	800	1074	0.82	chitin synthase chs-2-like [Dreissena polymorpha]
