#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
XP_037039688.1       -          Chitin_synth_2       PF03142.18   3.8e-27  104.4   3.3   1.9e-21   85.6   0.0   2.3   1   1   1   2   2   2   2 chitin synthase chs-2 isoform X2 [Bradysia coprophila]
XP_037945236.1       -          Chitin_synth_2       PF03142.18   3.8e-27  104.4   2.7   3.1e-21   84.9   0.0   2.3   1   1   1   2   2   2   2 chitin synthase chs-2 isoform X2 [Teleopsis dalmanni]
XP_037039686.1       -          Chitin_synth_2       PF03142.18   3.8e-27  104.4   3.3   1.9e-21   85.6   0.0   2.3   1   1   1   2   2   2   2 chitin synthase chs-2 isoform X1 [Bradysia coprophila]
XP_037039687.1       -          Chitin_synth_2       PF03142.18   3.8e-27  104.4   3.3   1.9e-21   85.6   0.0   2.3   1   1   1   2   2   2   2 chitin synthase chs-2 isoform X1 [Bradysia coprophila]
XP_037945234.1       -          Chitin_synth_2       PF03142.18   3.9e-27  104.4   2.7   3.1e-21   84.9   0.0   2.3   1   1   1   2   2   2   2 chitin synthase chs-2 isoform X1 [Teleopsis dalmanni]
XP_037945235.1       -          Chitin_synth_2       PF03142.18   3.9e-27  104.4   2.7   3.1e-21   84.9   0.0   2.3   1   1   1   2   2   2   2 chitin synthase chs-2 isoform X1 [Teleopsis dalmanni]
XP_025078070.1       -          Chitin_synth_2       PF03142.18   4.5e-27  104.2   1.4   1.8e-24   95.6   0.0   2.3   1   1   1   2   2   2   1 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pomacea canaliculata]
NP_001300544.1       -          Chitin_synth_2       PF03142.18   4.7e-27  104.1   4.7   3.5e-24   94.6   0.8   2.5   1   1   1   2   2   2   1 Chitin synthase chs-2 [Caenorhabditis elegans]
XP_035990245.1       -          Chitin_synth_2       PF03142.18     5e-27  104.0  14.8   3.3e-24   94.7   0.0   3.1   2   1   1   3   3   2   2 chitin synthase chs-2 [Fundulus heteroclitus]
NP_493682.2          -          Chitin_synth_2       PF03142.18   5.2e-27  104.0   4.7   3.7e-24   94.6   0.8   2.4   1   1   1   2   2   2   1 Chitin synthase chs-2 [Caenorhabditis elegans]
NP_001300545.1       -          Chitin_synth_2       PF03142.18   5.4e-27  103.9   4.7   3.8e-24   94.5   0.8   2.5   1   1   1   2   2   2   1 Chitin synthase chs-2 [Caenorhabditis elegans]
XP_041664364.1       -          Chitin_synth_2       PF03142.18   5.8e-27  103.8   0.7   1.5e-20   82.6   0.0   2.6   1   1   1   2   2   2   2 chitin synthase chs-2-like [Cheilinus undulatus]
NP_492113.2          -          Chitin_synth_2       PF03142.18     6e-27  103.8   6.8   7.3e-25   96.9   0.0   2.4   1   1   0   2   2   2   1 Chitin synthase chs-1 [Caenorhabditis elegans]
XP_032529650.1       -          Chitin_synth_2       PF03142.18     6e-27  103.8  12.1     5e-24   94.1   0.2   2.4   1   1   1   2   2   2   1 chitin synthase chs-2-like [Danaus plexippus plexippus]
XP_029521181.1       -          Chitin_synth_2       PF03142.18     6e-27  103.7   1.9   9.7e-23   89.9   0.0   2.2   1   1   1   2   2   2   1 chitin synthase chs-1-like [Oncorhynchus nerka]
XP_034330197.1       -          Chitin_synth_2       PF03142.18   6.3e-27  103.7   3.4   3.5e-25   97.9   0.0   2.6   2   1   0   3   3   2   1 chitin synthase chs-2 isoform X3 [Crassostrea gigas]
XP_034330196.1       -          Chitin_synth_2       PF03142.18   6.3e-27  103.7   3.4   3.5e-25   97.9   0.0   2.6   2   1   0   3   3   2   1 chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_041920942.1       -          Chitin_synth_2       PF03142.18   6.4e-27  103.7   0.4   1.8e-22   88.9   0.0   2.4   1   1   1   2   2   2   2 chitin synthase chs-2-like [Alosa sapidissima]
XP_013997648.1       -          Chitin_synth_2       PF03142.18   6.7e-27  103.6   1.0   6.2e-23   90.5   0.0   2.4   1   1   1   2   2   2   1 PREDICTED: uncharacterized protein LOC106570137 [Salmo salar]
XP_034330195.1       -          Chitin_synth_2       PF03142.18     7e-27  103.5   3.4   3.5e-25   97.9   0.0   2.6   2   1   1   3   3   2   1 chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_034301293.1       -          Chitin_synth_2       PF03142.18   7.3e-27  103.5   3.2     9e-24   93.3   0.4   2.5   1   1   1   2   2   2   1 chitin synthase chs-2 isoform X3 [Crassostrea gigas]
XP_034301294.1       -          Chitin_synth_2       PF03142.18   7.3e-27  103.5   3.2     9e-24   93.3   0.4   2.5   1   1   1   2   2   2   1 chitin synthase chs-2 isoform X3 [Crassostrea gigas]
XP_034301295.1       -          Chitin_synth_2       PF03142.18   7.3e-27  103.5   3.2     9e-24   93.3   0.4   2.5   1   1   1   2   2   2   1 chitin synthase chs-2 isoform X3 [Crassostrea gigas]
XP_043931790.1       -          Chitin_synth_2       PF03142.18   7.4e-27  103.5   0.2   2.8e-23   91.6   0.0   2.4   1   1   1   2   2   2   1 chitin synthase chs-2-like [Protopterus annectens]
XP_034301292.1       -          Chitin_synth_2       PF03142.18   7.4e-27  103.4   3.1   9.2e-24   93.2   0.4   2.5   1   1   1   2   2   2   1 chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_034301291.1       -          Chitin_synth_2       PF03142.18   7.5e-27  103.4   3.1   9.2e-24   93.2   0.4   2.5   1   1   1   2   2   2   1 chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_034304239.1       -          Chitin_synth_2       PF03142.18   7.7e-27  103.4  12.0   3.8e-25   97.8   0.0   2.7   2   1   1   3   3   2   2 chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_041867232.1       -          Chitin_synth_2       PF03142.18   8.4e-27  103.3   0.0   8.4e-27  103.3   0.0   3.9   4   1   1   5   5   2   2 chitin synthase chs-2-like [Melanotaenia boesemani]
XP_037510392.1       -          Chitin_synth_2       PF03142.18   8.7e-27  103.2   1.9   3.5e-23   91.3   0.6   2.3   1   1   1   2   2   2   1 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Rhipicephalus sanguineus]
XP_033750429.1       -          Chitin_synth_2       PF03142.18   8.7e-27  103.2   0.6   3.4e-24   94.7   0.0   2.3   1   1   1   2   2   2   1 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pecten maximus]
XP_033757151.1       -          Chitin_synth_2       PF03142.18   8.8e-27  103.2   0.0   8.8e-27  103.2   0.0   4.0   3   1   1   4   4   2   1 chitin synthase chs-2-like [Pecten maximus]
XP_035648475.1       -          Chitin_synth_2       PF03142.18     9e-27  103.2   2.3   2.1e-22   88.7   0.0   2.2   1   1   1   2   2   2   1 chitin synthase chs-2-like [Oncorhynchus keta]
XP_031645086.1       -          Chitin_synth_2       PF03142.18     1e-26  103.0   2.2   3.2e-22   88.1   0.0   2.2   1   1   1   2   2   2   1 chitin synthase chs-2-like [Oncorhynchus kisutch]
XP_034561272.1       -          Chitin_synth_2       PF03142.18   1.1e-26  102.9   1.0   1.6e-21   85.8   0.0   2.5   1   1   1   2   2   2   2 chitin synthase chs-2-like [Notolabrus celidotus]
XP_037268094.1       -          Chitin_synth_2       PF03142.18   1.1e-26  102.9   1.9     4e-23   91.1   0.6   2.3   1   1   1   2   2   2   1 chitin synthase chs-2-like [Rhipicephalus microplus]
XP_037510394.1       -          Chitin_synth_2       PF03142.18   1.1e-26  102.9   1.8     4e-23   91.1   0.5   2.3   1   1   1   2   2   2   1 chitin synthase chs-2-like [Rhipicephalus sanguineus]
XP_032880922.1       -          Chitin_synth_2       PF03142.18   1.1e-26  102.8   0.3     5e-21   84.2   0.0   2.3   1   1   1   2   2   2   2 LOW QUALITY PROTEIN: chitin synthase chs-1-like [Amblyraja radiata]
XP_035669160.1       -          Chitin_synth_2       PF03142.18   1.1e-26  102.8  12.1   9.2e-26   99.8   0.5   2.9   3   1   0   3   3   2   1 chitin synthase chs-2-like [Branchiostoma floridae]
XP_034301310.1       -          Chitin_synth_2       PF03142.18   1.2e-26  102.8   3.5   2.5e-23   91.8   0.6   2.4   1   1   1   2   2   2   1 chitin synthase chs-2 isoform X3 [Crassostrea gigas]
XP_034301309.1       -          Chitin_synth_2       PF03142.18   1.2e-26  102.7   3.5   2.6e-23   91.8   0.6   2.4   1   1   1   2   2   2   1 chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_036402786.1       -          Chitin_synth_2       PF03142.18   1.2e-26  102.7   9.3   1.1e-23   93.0   0.0   3.2   2   1   1   3   3   2   2 chitin synthase chs-2-like [Megalops cyprinoides]
XP_019929159.2       -          Chitin_synth_2       PF03142.18   1.2e-26  102.7   3.5   2.6e-23   91.8   0.6   2.4   1   1   1   2   2   2   1 chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_033725124.1       -          Chitin_synth_2       PF03142.18   1.3e-26  102.6  11.4   3.6e-26  101.2   5.1   2.9   1   1   2   3   3   2   1 uncharacterized protein LOC117315086 isoform X3 [Pecten maximus]
XP_029299583.1       -          Chitin_synth_2       PF03142.18   1.3e-26  102.6   7.4   1.6e-22   89.2   0.0   2.6   1   1   1   2   2   2   1 chitin synthase chs-1-like [Cottoperca gobio]
XP_033725123.1       -          Chitin_synth_2       PF03142.18   1.4e-26  102.6  11.4   3.6e-26  101.2   5.1   2.9   1   1   2   3   3   2   1 uncharacterized protein LOC117315086 isoform X2 [Pecten maximus]
XP_033725122.1       -          Chitin_synth_2       PF03142.18   1.4e-26  102.6  11.4   3.6e-26  101.2   5.1   2.9   1   1   2   3   3   2   1 uncharacterized protein LOC117315086 isoform X1 [Pecten maximus]
XP_032836323.1       -          Chitin_synth_2       PF03142.18   1.4e-26  102.6   3.0   1.9e-23   92.2   0.0   2.4   1   1   1   2   2   2   1 chitin synthase chs-2-like [Petromyzon marinus]
XP_040583648.1       -          Chitin_synth_2       PF03142.18   1.4e-26  102.5   0.6   1.6e-22   89.1   0.0   2.3   1   1   1   2   2   2   1 chitin synthase chs-2-like [Lepeophtheirus salmonis]
XP_027892612.1       -          Chitin_synth_2       PF03142.18   1.4e-26  102.5  21.3   1.7e-25   99.0   0.0   2.9   2   1   1   3   3   2   2 chitin synthase chs-2-like isoform X2 [Xiphophorus couchianus]
XP_036826901.1       -          Chitin_synth_2       PF03142.18   1.5e-26  102.4   1.9   2.1e-22   88.8   0.0   2.2   1   1   1   2   2   2   1 chitin synthase chs-2-like [Oncorhynchus mykiss]
XP_034157212.1       -          Chitin_synth_2       PF03142.18   1.6e-26  102.3   2.6   1.2e-22   89.6   0.0   2.5   1   1   0   2   2   2   1 chitin synthase chs-2-like [Pangasianodon hypophthalmus]
XP_025078069.1       -          Chitin_synth_2       PF03142.18   1.6e-26  102.3   0.5   1.6e-26  102.3   0.5   2.7   2   1   1   3   3   1   1 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pomacea canaliculata]
XP_029920309.1       -          Chitin_synth_2       PF03142.18   1.7e-26  102.3   7.6   7.5e-23   90.2   0.0   2.2   1   1   1   2   2   2   1 chitin synthase chs-1-like [Myripristis murdjan]
XP_032510524.1       -          Chitin_synth_2       PF03142.18   1.7e-26  102.3   2.8   3.9e-21   84.6   0.1   2.2   2   0   0   2   2   2   2 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Danaus plexippus plexippus]
XP_032363512.1       -          Chitin_synth_2       PF03142.18   1.7e-26  102.2   7.5   1.8e-22   89.0   0.1   2.1   1   1   1   2   2   2   2 chitin synthase chs-2-like [Etheostoma spectabile]
XP_023201014.1       -          Chitin_synth_2       PF03142.18   1.8e-26  102.2  18.5   5.2e-25   97.4   0.0   2.8   2   1   1   3   3   2   2 uncharacterized protein LOC102223149 [Xiphophorus maculatus]
XP_037563363.1       -          Chitin_synth_2       PF03142.18   1.8e-26  102.2   1.6   5.1e-23   90.8   0.5   2.3   1   1   1   2   2   2   1 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Dermacentor silvarum]
XP_041369703.1       -          Chitin_synth_2       PF03142.18   1.9e-26  102.1   7.1   2.2e-23   92.0   0.1   2.4   1   1   1   2   2   2   1 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Gigantopelta aegis]
XP_038211608.1       -          Chitin_synth_2       PF03142.18   1.9e-26  102.1   1.9   4.4e-20   81.1   0.0   2.3   1   1   0   2   2   2   2 chitin synthase chs-2 isoform X3 [Zerene cesonia]
XP_038211591.1       -          Chitin_synth_2       PF03142.18   1.9e-26  102.1   1.9   4.4e-20   81.1   0.0   2.3   1   1   0   2   2   2   2 chitin synthase chs-2 isoform X1 [Zerene cesonia]
XP_038211617.1       -          Chitin_synth_2       PF03142.18   1.9e-26  102.1   1.9   4.4e-20   81.1   0.0   2.3   1   1   0   2   2   2   2 chitin synthase chs-2 isoform X4 [Zerene cesonia]
XP_038211599.1       -          Chitin_synth_2       PF03142.18   1.9e-26  102.1   1.9   4.4e-20   81.1   0.0   2.3   1   1   0   2   2   2   2 chitin synthase chs-2 isoform X2 [Zerene cesonia]
XP_041976394.1       -          Chitin_synth_2       PF03142.18   2.1e-26  102.0   3.6   1.8e-20   82.4   0.1   2.4   2   0   0   2   2   2   2 chitin synthase chs-2 isoform X2 [Aricia agestis]
XP_043284265.1       -          Chitin_synth_2       PF03142.18   2.2e-26  101.9   8.5     1e-21   86.5   0.0   2.2   1   1   1   2   2   2   2 chitin synthase chs-2-like [Venturia canescens]
XP_037922525.1       -          Chitin_synth_2       PF03142.18   2.3e-26  101.8   5.1   1.2e-21   86.2   0.1   2.3   1   1   1   2   2   2   2 chitin synthase chs-2 isoform X2 [Hermetia illucens]
XP_037922524.1       -          Chitin_synth_2       PF03142.18   2.4e-26  101.8   5.1   1.2e-21   86.2   0.1   2.3   1   1   1   2   2   2   2 chitin synthase chs-2 isoform X1 [Hermetia illucens]
XP_033733062.1       -          Chitin_synth_2       PF03142.18   2.4e-26  101.8   5.5   9.2e-22   86.6   0.1   2.3   1   1   1   2   2   2   2 uncharacterized protein LOC117322317 [Pecten maximus]
XP_044028475.1       -          Chitin_synth_2       PF03142.18   2.4e-26  101.7   0.9     6e-22   87.3   0.0   2.5   1   1   1   2   2   2   2 chitin synthase chs-1-like [Siniperca chuatsi]
XP_037877648.1       -          Chitin_synth_2       PF03142.18   2.6e-26  101.7   5.6     5e-21   84.2   0.0   2.9   2   1   0   3   3   2   2 chitin synthase A isoform X5 [Bombyx mori]
XP_030203546.1       -          Chitin_synth_2       PF03142.18   2.7e-26  101.6   5.0   4.6e-22   87.6   0.0   2.6   1   1   1   2   2   2   1 chitin synthase chs-1-like [Gadus morhua]
XP_025083464.1       -          Chitin_synth_2       PF03142.18   2.9e-26  101.5   1.3     1e-21   86.5   0.0   2.2   1   1   1   2   2   2   2 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pomacea canaliculata]
XP_041976387.1       -          Chitin_synth_2       PF03142.18   2.9e-26  101.5   3.7   2.4e-20   82.0   0.1   2.4   2   0   0   2   2   2   2 chitin synthase chs-2 isoform X1 [Aricia agestis]
XP_034748682.1       -          Chitin_synth_2       PF03142.18   3.1e-26  101.4   5.1   1.8e-21   85.7   0.0   2.2   1   1   1   2   2   2   2 chitin synthase-like [Etheostoma cragini]
XP_037038015.1       -          Chitin_synth_2       PF03142.18   3.5e-26  101.2   2.7   1.6e-25   99.0   3.4   3.0   3   0   0   3   3   2   1 chitin synthase D-like isoform X1 [Bradysia coprophila]
XP_037297643.1       -          Chitin_synth_2       PF03142.18   3.7e-26  101.1   2.9   1.7e-20   82.5   0.0   2.5   2   0   0   2   2   2   2 LOW QUALITY PROTEIN: chitin synthase chs-2 [Manduca sexta]
XP_032880924.1       -          Chitin_synth_2       PF03142.18   3.7e-26  101.1   0.2   5.9e-21   84.0   0.0   2.2   1   1   1   2   2   2   2 chitin synthase chs-2-like [Amblyraja radiata]
XP_025083706.1       -          Chitin_synth_2       PF03142.18   4.2e-26  101.0   9.1   9.2e-25   96.5   3.0   3.3   3   0   0   3   3   2   1 LOW QUALITY PROTEIN: uncharacterized protein LOC112557843 [Pomacea canaliculata]
XP_031150650.2       -          Chitin_synth_2       PF03142.18   4.5e-26  100.9   5.8   5.3e-23   90.7   0.0   2.7   2   1   1   3   3   2   2 chitin synthase chs-2-like [Sander lucioperca]
XP_041374240.1       -          Chitin_synth_2       PF03142.18   4.7e-26  100.8   7.7     8e-24   93.4   0.3   2.4   1   1   1   2   2   2   1 chitin synthase chs-2-like [Gigantopelta aegis]
XP_044020795.1       -          Chitin_synth_2       PF03142.18   4.7e-26  100.8   8.2   1.6e-23   92.5   0.0   2.4   1   1   0   2   2   2   1 chitin synthase chs-2-like isoform X2 [Aphidius gifuensis]
XP_035990232.1       -          Chitin_synth_2       PF03142.18   5.1e-26  100.7   0.0   5.1e-26  100.7   0.0   3.4   3   1   1   4   4   2   2 uncharacterized protein LOC118562043 [Fundulus heteroclitus]
XP_034319776.1       -          Chitin_synth_2       PF03142.18   5.2e-26  100.7  12.5   1.5e-25   99.2   2.9   3.3   3   0   0   3   3   3   1 uncharacterized protein LOC105341257 isoform X2 [Crassostrea gigas]
XP_034319777.1       -          Chitin_synth_2       PF03142.18   5.2e-26  100.7  12.5   1.5e-25   99.2   2.9   3.3   3   0   0   3   3   3   1 uncharacterized protein LOC105341257 isoform X2 [Crassostrea gigas]
XP_034319778.1       -          Chitin_synth_2       PF03142.18   5.2e-26  100.7  12.5   1.5e-25   99.2   2.9   3.3   3   0   0   3   3   3   1 uncharacterized protein LOC105341257 isoform X2 [Crassostrea gigas]
XP_035658099.1       -          Chitin_synth_2       PF03142.18   5.3e-26  100.6   1.6   1.9e-22   88.9   0.0   2.4   1   1   1   2   2   2   1 chitin synthase chs-1-like [Branchiostoma floridae]
XP_039594756.1       -          Chitin_synth_2       PF03142.18   5.3e-26  100.6  12.5   2.8e-24   95.0   0.0   2.8   2   1   1   3   3   2   1 chitin synthase chs-2-like isoform X2 [Polypterus senegalus]
XP_022301694.1       -          Chitin_synth_2       PF03142.18   5.4e-26  100.6  11.1   2.5e-23   91.8   0.5   2.3   1   1   1   2   2   2   1 LOW QUALITY PROTEIN: uncharacterized protein LOC111109754 [Crassostrea virginica]
XP_037877646.1       -          Chitin_synth_2       PF03142.18   5.5e-26  100.6   5.6   6.8e-21   83.8   0.0   2.8   2   1   0   3   3   2   2 chitin synthase A isoform X3 [Bombyx mori]
XP_037877647.1       -          Chitin_synth_2       PF03142.18   5.5e-26  100.6   5.6   6.8e-21   83.8   0.0   2.8   2   1   0   3   3   2   2 chitin synthase A isoform X4 [Bombyx mori]
XP_044596133.1       -          Chitin_synth_2       PF03142.18   5.6e-26  100.6  14.1   3.4e-23   91.4   0.0   3.0   2   1   1   3   3   2   1 chitin synthase chs-2-like [Cotesia glomerata]
XP_037877645.1       -          Chitin_synth_2       PF03142.18   5.6e-26  100.5   5.6   6.9e-21   83.8   0.0   2.8   2   1   0   3   3   2   2 chitin synthase A isoform X1 [Bombyx mori]
XP_021206755.2       -          Chitin_synth_2       PF03142.18   5.7e-26  100.5   5.6   6.9e-21   83.8   0.0   2.8   2   1   0   3   3   2   2 chitin synthase A isoform X2 [Bombyx mori]
XP_044020793.1       -          Chitin_synth_2       PF03142.18   5.9e-26  100.5   7.8   2.4e-23   91.8   0.0   2.6   1   1   0   2   2   2   1 chitin synthase chs-2-like isoform X1 [Aphidius gifuensis]
XP_033728979.1       -          Chitin_synth_2       PF03142.18     6e-26  100.5   3.7   5.8e-23   90.6   1.0   2.4   1   1   1   2   2   2   1 chitin synthase chs-2-like [Pecten maximus]
XP_021323454.1       -          Chitin_synth_2       PF03142.18   6.2e-26  100.4   9.8   5.4e-22   87.4   0.0   3.1   2   1   1   3   3   2   2 uncharacterized protein si:ch211-264e16.2 isoform X1 [Danio rerio]
XP_039764506.1       -          Chitin_synth_2       PF03142.18   6.7e-26  100.3   1.6   3.6e-20   81.4   0.0   2.3   2   0   0   2   2   2   2 chitin synthase chs-2 [Pararge aegeria]
XP_032792018.1       -          Chitin_synth_2       PF03142.18   6.8e-26  100.3   1.2   1.1e-20   83.1   0.0   2.3   1   1   1   2   2   2   2 chitin synthase chs-2-like isoform X2 [Daphnia magna]
XP_034323514.1       -          Chitin_synth_2       PF03142.18   6.9e-26  100.2   0.1   6.9e-26  100.2   0.1   2.5   2   1   1   3   3   2   1 chitin synthase chs-2 [Crassostrea gigas]
XP_029648976.1       -          Chitin_synth_2       PF03142.18     7e-26  100.2  13.1   3.2e-22   88.1   0.0   2.7   2   1   1   3   3   2   2 chitin synthase chs-2-like [Octopus vulgaris]
XP_033747575.1       -          Chitin_synth_2       PF03142.18   7.2e-26  100.2   4.8   7.2e-26  100.2   4.8   3.1   4   0   0   4   4   2   1 uncharacterized protein LOC117332686 [Pecten maximus]
XP_035669163.1       -          Chitin_synth_2       PF03142.18   7.4e-26  100.2   9.9   1.5e-23   92.6   1.2   3.3   3   1   0   3   3   2   1 uncharacterized protein LOC118411191 [Branchiostoma floridae]
XP_043072450.1       -          Chitin_synth_2       PF03142.18   7.4e-26  100.2   0.3   3.4e-21   84.8   0.0   2.3   1   1   1   2   2   2   2 chitin synthase chs-1-like [Puntigrus tetrazona]
XP_034319771.1       -          Chitin_synth_2       PF03142.18   7.4e-26  100.1  12.6   1.8e-25   98.9   3.0   3.3   3   0   0   3   3   2   1 uncharacterized protein LOC105341257 isoform X1 [Crassostrea gigas]
XP_034319772.1       -          Chitin_synth_2       PF03142.18   7.4e-26  100.1  12.6   1.8e-25   98.9   3.0   3.3   3   0   0   3   3   2   1 uncharacterized protein LOC105341257 isoform X1 [Crassostrea gigas]
XP_034319774.1       -          Chitin_synth_2       PF03142.18   7.4e-26  100.1  12.6   1.8e-25   98.9   3.0   3.3   3   0   0   3   3   2   1 uncharacterized protein LOC105341257 isoform X1 [Crassostrea gigas]
XP_034319775.1       -          Chitin_synth_2       PF03142.18   7.4e-26  100.1  12.6   1.8e-25   98.9   3.0   3.3   3   0   0   3   3   2   1 uncharacterized protein LOC105341257 isoform X1 [Crassostrea gigas]
XP_041374203.1       -          Chitin_synth_2       PF03142.18   7.5e-26  100.1  10.5   2.3e-24   95.2   0.5   2.6   2   1   1   3   3   2   1 chitin synthase chs-2-like [Gigantopelta aegis]
XP_022306572.1       -          Chitin_synth_2       PF03142.18   7.8e-26  100.1  11.8   2.8e-23   91.6   3.7   2.9   3   0   0   3   3   2   2 uncharacterized protein LOC111112966 isoform X3 [Crassostrea virginica]
XP_032836332.1       -          Chitin_synth_2       PF03142.18   7.9e-26  100.1   3.9   1.1e-22   89.6   0.2   2.2   1   1   1   2   2   2   1 chitin synthase chs-2-like isoform X1 [Petromyzon marinus]
XP_032792014.1       -          Chitin_synth_2       PF03142.18   8.1e-26  100.0   1.3   1.2e-20   83.0   0.0   2.3   1   1   1   2   2   2   2 chitin synthase chs-2-like isoform X1 [Daphnia magna]
XP_022306570.1       -          Chitin_synth_2       PF03142.18   8.3e-26  100.0  11.8   2.9e-23   91.6   3.7   2.9   3   0   0   3   3   2   2 uncharacterized protein LOC111112966 isoform X1 [Crassostrea virginica]
XP_043993752.1       -          Chitin_synth_2       PF03142.18   9.1e-26   99.9  20.0   4.4e-25   97.6   0.0   2.9   2   1   1   3   3   2   2 chitin synthase chs-2-like [Gambusia affinis]
XP_034300665.1       -          Chitin_synth_2       PF03142.18   9.3e-26   99.8   7.3   9.4e-23   89.9   3.2   2.4   1   1   1   2   2   2   1 uncharacterized protein LOC105317566 [Crassostrea gigas]
NP_001034492.1       -          Chitin_synth_2       PF03142.18   9.9e-26   99.7   9.6   1.5e-23   92.5   0.1   2.4   1   1   1   2   2   2   1 chitin synthase 2 [Tribolium castaneum]
XP_033728584.1       -          Chitin_synth_2       PF03142.18   1.1e-25   99.6   2.3   5.2e-23   90.7   0.5   2.4   1   1   1   2   2   2   1 chitin synthase chs-2-like isoform X2 [Pecten maximus]
XP_033728583.1       -          Chitin_synth_2       PF03142.18   1.1e-25   99.6   2.3   5.2e-23   90.7   0.5   2.3   1   1   1   2   2   2   1 chitin synthase chs-2-like isoform X1 [Pecten maximus]
XP_034301296.1       -          Chitin_synth_2       PF03142.18   1.1e-25   99.6  11.4   5.7e-23   90.6   0.2   2.8   2   1   1   3   3   2   1 chitin synthase chs-2 [Crassostrea gigas]
XP_035381348.1       -          Chitin_synth_2       PF03142.18   1.4e-25   99.3   0.6     5e-22   87.5   0.0   2.4   1   1   1   2   2   2   1 LOW QUALITY PROTEIN: chitin synthase chs-1 [Electrophorus electricus]
XP_041965271.1       -          Chitin_synth_2       PF03142.18   1.4e-25   99.3  11.4   6.2e-25   97.1   0.0   2.5   2   1   1   3   3   2   1 chitin synthase chs-2 [Alosa sapidissima]
XP_022324753.1       -          Chitin_synth_2       PF03142.18   1.4e-25   99.2   4.8   9.7e-23   89.9   0.0   2.5   1   1   1   2   2   2   1 LOW QUALITY PROTEIN: uncharacterized protein LOC111125340 [Crassostrea virginica]
XP_025108144.1       -          Chitin_synth_2       PF03142.18   1.4e-25   99.2  10.8   1.8e-22   89.0   0.2   2.3   1   1   1   2   2   2   1 LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pomacea canaliculata]
XP_016767448.1       -          Chitin_synth_2       PF03142.18   1.5e-25   99.1  11.5   3.4e-24   94.7   0.0   2.6   1   1   1   2   2   2   1 chitin synthase chs-2 [Apis mellifera]
XP_044166096.1       -          Chitin_synth_2       PF03142.18   1.7e-25   99.0  13.3   1.2e-22   89.6  10.0   3.1   2   1   0   2   2   2   1 chitin synthase chs-2-like [Acropora millepora]
XP_032836333.1       -          Chitin_synth_2       PF03142.18   1.7e-25   99.0   4.7   1.5e-22   89.2   0.0   2.2   1   1   1   2   2   2   1 chitin synthase chs-2-like isoform X2 [Petromyzon marinus]
XP_039966363.1       -          Chitin_synth_2       PF03142.18   1.7e-25   99.0  12.9   9.9e-24   93.1   0.2   2.3   1   1   1   2   2   2   1 chitin synthase chs-2 isoform X3 [Bactrocera tryoni]
XP_032836330.1       -          Chitin_synth_2       PF03142.18   1.7e-25   98.9   4.8   9.7e-23   89.9   0.0   2.2   1   1   1   2   2   2   1 chitin synthase-like [Petromyzon marinus]
XP_031758804.1       -          Chitin_synth_2       PF03142.18   1.8e-25   98.9  10.5   2.5e-22   88.5   0.0   3.4   2   2   1   3   3   2   2 chitin synthase chs-2-like isoform X1 [Xenopus tropicalis]
XP_031758805.1       -          Chitin_synth_2       PF03142.18   1.8e-25   98.9  10.5   2.5e-22   88.5   0.0   3.4   2   2   1   3   3   2   2 chitin synthase chs-2-like isoform X2 [Xenopus tropicalis]
XP_029919870.1       -          Chitin_synth_2       PF03142.18   1.9e-25   98.8   8.6   3.8e-22   87.9   0.0   2.2   1   1   1   2   2   2   1 chitin synthase chs-1-like [Myripristis murdjan]
XP_029198792.2       -          Chitin_synth_2       PF03142.18   2.1e-25   98.7   9.7   1.1e-22   89.6   8.2   3.0   2   1   0   2   2   2   1 uncharacterized protein LOC114963732 [Acropora millepora]
XP_034320179.1       -          Chitin_synth_2       PF03142.18   2.1e-25   98.7   3.4   2.1e-25   98.7   3.4   4.3   3   1   1   4   4   3   1 uncharacterized protein LOC105341274 isoform X1 [Crassostrea gigas]
XP_034320180.1       -          Chitin_synth_2       PF03142.18   2.1e-25   98.7   3.4   2.1e-25   98.7   3.4   4.3   3   1   1   4   4   3   1 uncharacterized protein LOC105341274 isoform X1 [Crassostrea gigas]
