XP_035796289.1	Chitin_synth_2	1.1000000000000001e-27	9e-26	5.700000000000001e-22	chitin synthase chs-2-like isoform X1 [Anopheles albimanus]
XP_040158708.1	Chitin_synth_2	1.1000000000000001e-27	1.5999999999999998e-25	1e-21	chitin synthase chs-2 isoform X2 [Anopheles arabiensis]
XP_040158698.1	Chitin_synth_2	1.1000000000000001e-27	1.5999999999999998e-25	1e-21	chitin synthase chs-2 isoform X1 [Anopheles arabiensis]
XP_041356161.1	Chitin_synth_2	1.2e-27	6.0	38000.0	uncharacterized protein LOC121373551 [Gigantopelta aegis]
XP_039461265.1	Chitin_synth_2	1.2e-27	5e-27	3.2000000000000003e-23	chitin synthase chs-1-like [Oreochromis aureus]
XP_043593514.1	Chitin_synth_2	1.3e-27	2.7e-26	1.7000000000000002e-22	chitin synthase chs-2 isoform X5 [Bombus pyrosoma]
XP_043593507.1	Chitin_synth_2	1.3e-27	2.7e-26	1.7000000000000002e-22	chitin synthase chs-2 isoform X1 [Bombus pyrosoma]
XP_029188601.2	Chitin_synth_2	1.3e-27	2e-31	1.3e-27	uncharacterized protein LOC114955850 [Acropora millepora]
XP_043593510.1	Chitin_synth_2	1.3e-27	2.7e-26	1.7000000000000002e-22	chitin synthase chs-2 isoform X4 [Bombus pyrosoma]
XP_035796292.1	Chitin_synth_2	1.3e-27	1.2e-25	7.900000000000001e-22	chitin synthase chs-2-like isoform X4 [Anopheles albimanus]
XP_035796291.1	Chitin_synth_2	1.3e-27	1.2e-25	7.900000000000001e-22	chitin synthase chs-2-like isoform X3 [Anopheles albimanus]
XP_039958116.1	Chitin_synth_2	1.3e-27	1.8e-25	1.2e-21	chitin synthase chs-2 isoform X2 [Bactrocera tryoni]
XP_039958108.1	Chitin_synth_2	1.3e-27	1.8e-25	1.2e-21	chitin synthase chs-2 isoform X1 [Bactrocera tryoni]
XP_033749882.1	Chitin_synth_2	1.4e-27	2.2e-31	1.4e-27	uncharacterized protein LOC117334391 [Pecten maximus]
XP_040229357.1	Chitin_synth_2	1.4e-27	1.3e-25	8.4e-22	chitin synthase chs-2 isoform X4 [Anopheles coluzzii]
XP_041761196.1	Chitin_synth_2	1.4e-27	1.3e-25	8.4e-22	chitin synthase chs-2 isoform X1 [Anopheles merus]
XP_003247517.1	Chitin_synth_2	1.4e-27	4.1e-27	2.6e-23	chitin synthase chs-2 [Acyrthosiphon pisum]
XP_040229355.1	Chitin_synth_2	1.4e-27	1.3e-25	8.4e-22	chitin synthase chs-2 isoform X3 [Anopheles coluzzii]
XP_041761197.1	Chitin_synth_2	1.4e-27	1.3e-25	8.4e-22	chitin synthase chs-2 isoform X2 [Anopheles merus]
XP_321336.5	Chitin_synth_2	1.4e-27	1.3e-25	8.4e-22	AGAP001748-PA [Anopheles gambiae str. PEST]
XP_025081670.1	Chitin_synth_2	1.4e-27	1.3000000000000002e-28	7.999999999999999e-25	LOW QUALITY PROTEIN: uncharacterized protein LOC112556673 [Pomacea canaliculata]
XP_026813153.1	Chitin_synth_2	1.4e-27	4.1e-27	2.6e-23	chitin synthase chs-2 [Rhopalosiphum maidis]
XP_033749200.1	Chitin_synth_2	1.4e-27	4.6e-29	2.9e-25	uncharacterized protein LOC117333891 [Pecten maximus]
XP_021704893.1	Chitin_synth_2	1.5e-27	1.9e-25	1.2e-21	uncharacterized protein LOC5575776 isoform X3 [Aedes aegypti]
XP_021704897.1	Chitin_synth_2	1.5e-27	1.9e-25	1.2e-21	uncharacterized protein LOC5575776 isoform X4 [Aedes aegypti]
XP_044753059.1	Chitin_synth_2	1.5e-27	1.5e-25	9.500000000000001e-22	chitin synthase chs-2 isoform X2 [Coccinella septempunctata]
XP_021704891.1	Chitin_synth_2	1.6000000000000001e-27	1.9999999999999998e-25	1.2e-21	uncharacterized protein LOC5575776 isoform X1 [Aedes aegypti]
XP_044753058.1	Chitin_synth_2	1.6000000000000001e-27	1.5e-25	9.500000000000001e-22	chitin synthase chs-2 isoform X1 [Coccinella septempunctata]
XP_021704892.1	Chitin_synth_2	1.6000000000000001e-27	1.9999999999999998e-25	1.2e-21	uncharacterized protein LOC5575776 isoform X2 [Aedes aegypti]
XP_031150655.2	Chitin_synth_2	1.6000000000000001e-27	1.4e-26	9.1e-23	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Sander lucioperca]
XP_040229354.1	Chitin_synth_2	1.7000000000000002e-27	1.7e-25	1e-21	chitin synthase chs-2 isoform X2 [Anopheles coluzzii]
XP_040229353.1	Chitin_synth_2	1.7000000000000002e-27	1.7e-25	1e-21	chitin synthase chs-2 isoform X1 [Anopheles coluzzii]
XP_030597626.1	Chitin_synth_2	1.8e-27	5.6000000000000005e-28	3.5e-24	chitin synthase chs-2-like [Archocentrus centrarchus]
XP_037776976.1	Chitin_synth_2	1.9e-27	4.7e-26	3e-22	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Penaeus monodon]
XP_019206504.1	Chitin_synth_2	1.9e-27	1.3e-26	8.000000000000001e-23	chitin synthase chs-2 [Oreochromis niloticus]
XP_029657956.2	Chitin_synth_2	2e-27	4.5000000000000004e-30	2.8e-26	chitin synthase chs-2-like isoform X2 [Octopus vulgaris]
XP_036356207.1	Chitin_synth_2	2.1e-27	4.7000000000000004e-30	2.9e-26	chitin synthase chs-2-like isoform X1 [Octopus vulgaris]
XP_037268093.1	Chitin_synth_2	2.5e-27	2.2000000000000004e-28	1.3999999999999999e-24	chitin synthase chs-2-like isoform X2 [Rhipicephalus microplus]
XP_032880921.1	Chitin_synth_2	2.8e-27	4.7e-26	3e-22	chitin synthase chs-2-like [Amblyraja radiata]
XP_035896992.1	Chitin_synth_2	2.9e-27	2.6999999999999997e-25	1.7e-21	chitin synthase chs-2 isoform X4 [Anopheles stephensi]
XP_035896990.1	Chitin_synth_2	2.9e-27	2.6999999999999997e-25	1.7e-21	chitin synthase chs-2 isoform X3 [Anopheles stephensi]
XP_035669155.1	Chitin_synth_2	3.1000000000000002e-27	2.4e-26	1.5000000000000002e-22	uncharacterized protein LOC118411184 [Branchiostoma floridae]
XP_035896988.1	Chitin_synth_2	3.2000000000000003e-27	2.8e-25	1.8e-21	chitin synthase chs-2 isoform X1 [Anopheles stephensi]
XP_035896989.1	Chitin_synth_2	3.2000000000000003e-27	2.8e-25	1.8e-21	chitin synthase chs-2 isoform X2 [Anopheles stephensi]
XP_024510228.1	Chitin_synth_2	3.4000000000000004e-27	3.1000000000000002e-27	2.0000000000000002e-23	Chitin synthase family-containing protein [Strongyloides ratti]
XP_037039691.1	Chitin_synth_2	3.7e-27	3e-25	1.9e-21	chitin synthase chs-2 isoform X5 [Bradysia coprophila]
XP_037039690.1	Chitin_synth_2	3.8e-27	3e-25	1.9e-21	chitin synthase chs-2 isoform X4 [Bradysia coprophila]
XP_037039689.1	Chitin_synth_2	3.8e-27	3e-25	1.9e-21	chitin synthase chs-2 isoform X3 [Bradysia coprophila]
XP_037039688.1	Chitin_synth_2	3.8e-27	3e-25	1.9e-21	chitin synthase chs-2 isoform X2 [Bradysia coprophila]
XP_037945236.1	Chitin_synth_2	3.8e-27	4.9e-25	3.1e-21	chitin synthase chs-2 isoform X2 [Teleopsis dalmanni]
XP_037039686.1	Chitin_synth_2	3.8e-27	3e-25	1.9e-21	chitin synthase chs-2 isoform X1 [Bradysia coprophila]
XP_037945234.1	Chitin_synth_2	3.9000000000000004e-27	4.9e-25	3.1e-21	chitin synthase chs-2 isoform X1 [Teleopsis dalmanni]
XP_025078070.1	Chitin_synth_2	4.5e-27	2.8000000000000002e-28	1.7999999999999997e-24	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pomacea canaliculata]
NP_001300544.1	Chitin_synth_2	4.7e-27	5.500000000000001e-28	3.5e-24	Chitin synthase chs-2 [Caenorhabditis elegans]
XP_041664364.1	Chitin_synth_2	5.8e-27	2.4e-24	1.5e-20	chitin synthase chs-2-like [Cheilinus undulatus]
NP_492113.2	Chitin_synth_2	6e-27	1.1000000000000002e-28	7.2999999999999995e-25	Chitin synthase chs-1 [Caenorhabditis elegans]
XP_032529650.1	Chitin_synth_2	6e-27	7.900000000000001e-28	5e-24	chitin synthase chs-2-like [Danaus plexippus plexippus]
XP_029521181.1	Chitin_synth_2	6e-27	1.5e-26	9.7e-23	chitin synthase chs-1-like [Oncorhynchus nerka]
XP_041920942.1	Chitin_synth_2	6.4000000000000005e-27	2.9e-26	1.8000000000000001e-22	chitin synthase chs-2-like [Alosa sapidissima]
XP_013997648.1	Chitin_synth_2	6.7e-27	9.7e-27	6.2e-23	PREDICTED: uncharacterized protein LOC106570137 [Salmo salar]
XP_043931790.1	Chitin_synth_2	7.4e-27	4.4000000000000005e-27	2.8000000000000003e-23	chitin synthase chs-2-like [Protopterus annectens]
XP_037510392.1	Chitin_synth_2	8.7e-27	5.5e-27	3.5e-23	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Rhipicephalus sanguineus]
XP_033750429.1	Chitin_synth_2	8.7e-27	5.300000000000001e-28	3.4e-24	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pecten maximus]
XP_033757151.1	Chitin_synth_2	8.800000000000001e-27	1.4000000000000001e-30	8.800000000000001e-27	chitin synthase chs-2-like [Pecten maximus]
XP_035648475.1	Chitin_synth_2	9e-27	3.4e-26	2.1e-22	chitin synthase chs-2-like [Oncorhynchus keta]
XP_031645086.1	Chitin_synth_2	9.999999999999999e-27	5.1e-26	3.2000000000000003e-22	chitin synthase chs-2-like [Oncorhynchus kisutch]
XP_034561272.1	Chitin_synth_2	1.1e-26	2.5e-25	1.6e-21	chitin synthase chs-2-like [Notolabrus celidotus]
XP_037268094.1	Chitin_synth_2	1.1e-26	6.3e-27	4.0000000000000004e-23	chitin synthase chs-2-like [Rhipicephalus microplus]
XP_037510394.1	Chitin_synth_2	1.1e-26	6.3e-27	4.0000000000000004e-23	chitin synthase chs-2-like [Rhipicephalus sanguineus]
XP_032880922.1	Chitin_synth_2	1.1e-26	7.9e-25	5e-21	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Amblyraja radiata]
XP_035669160.1	Chitin_synth_2	1.1e-26	1.3999999999999998e-29	9.2e-26	chitin synthase chs-2-like [Branchiostoma floridae]
XP_036402786.1	Chitin_synth_2	1.2e-26	1.7000000000000002e-27	1.1e-23	chitin synthase chs-2-like [Megalops cyprinoides]
XP_033725124.1	Chitin_synth_2	1.3e-26	5.6000000000000005e-30	3.6e-26	uncharacterized protein LOC117315086 isoform X3 [Pecten maximus]
XP_029299583.1	Chitin_synth_2	1.3e-26	2.5e-26	1.6000000000000002e-22	chitin synthase chs-1-like [Cottoperca gobio]
XP_033725123.1	Chitin_synth_2	1.4e-26	5.7000000000000005e-30	3.6e-26	uncharacterized protein LOC117315086 isoform X2 [Pecten maximus]
XP_033725122.1	Chitin_synth_2	1.4e-26	5.7000000000000005e-30	3.6e-26	uncharacterized protein LOC117315086 isoform X1 [Pecten maximus]
XP_032836323.1	Chitin_synth_2	1.4e-26	3e-27	1.9e-23	chitin synthase chs-2-like [Petromyzon marinus]
XP_040583648.1	Chitin_synth_2	1.4e-26	2.6e-26	1.6000000000000002e-22	chitin synthase chs-2-like [Lepeophtheirus salmonis]
XP_027892612.1	Chitin_synth_2	1.4e-26	2.7e-29	1.7e-25	chitin synthase chs-2-like isoform X2 [Xiphophorus couchianus]
XP_036826901.1	Chitin_synth_2	1.5e-26	3.3e-26	2.1e-22	chitin synthase chs-2-like [Oncorhynchus mykiss]
XP_029920309.1	Chitin_synth_2	1.7e-26	1.2e-26	7.5e-23	chitin synthase chs-1-like [Myripristis murdjan]
XP_032510524.1	Chitin_synth_2	1.7e-26	6.2e-25	3.9e-21	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Danaus plexippus plexippus]
XP_032363512.1	Chitin_synth_2	1.7e-26	2.8e-26	1.8000000000000001e-22	chitin synthase chs-2-like [Etheostoma spectabile]
XP_023201014.1	Chitin_synth_2	1.8e-26	8.2e-29	5.2e-25	uncharacterized protein LOC102223149 [Xiphophorus maculatus]
XP_037563363.1	Chitin_synth_2	1.8e-26	8e-27	5.1e-23	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Dermacentor silvarum]
XP_041369703.1	Chitin_synth_2	1.9e-26	3.5e-27	2.2e-23	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Gigantopelta aegis]
XP_038211608.1	Chitin_synth_2	1.9e-26	6.899999999999999e-24	4.4e-20	chitin synthase chs-2 isoform X3 [Zerene cesonia]
XP_038211591.1	Chitin_synth_2	1.9e-26	6.899999999999999e-24	4.4e-20	chitin synthase chs-2 isoform X1 [Zerene cesonia]
XP_038211617.1	Chitin_synth_2	1.9e-26	6.899999999999999e-24	4.4e-20	chitin synthase chs-2 isoform X4 [Zerene cesonia]
XP_038211599.1	Chitin_synth_2	1.9e-26	6.899999999999999e-24	4.4e-20	chitin synthase chs-2 isoform X2 [Zerene cesonia]
XP_041976394.1	Chitin_synth_2	2.1e-26	2.9e-24	1.8e-20	chitin synthase chs-2 isoform X2 [Aricia agestis]
XP_043284265.1	Chitin_synth_2	2.2e-26	1.5999999999999998e-25	1e-21	chitin synthase chs-2-like [Venturia canescens]
XP_037922525.1	Chitin_synth_2	2.3e-26	1.9e-25	1.2e-21	chitin synthase chs-2 isoform X2 [Hermetia illucens]
XP_037922524.1	Chitin_synth_2	2.4e-26	1.9e-25	1.2e-21	chitin synthase chs-2 isoform X1 [Hermetia illucens]
XP_033733062.1	Chitin_synth_2	2.4e-26	1.5e-25	9.200000000000001e-22	uncharacterized protein LOC117322317 [Pecten maximus]
XP_037877648.1	Chitin_synth_2	2.6e-26	7.999999999999999e-25	5e-21	chitin synthase A isoform X5 [Bombyx mori]
XP_030203546.1	Chitin_synth_2	2.7e-26	7.3e-26	4.600000000000001e-22	chitin synthase chs-1-like [Gadus morhua]
XP_041976387.1	Chitin_synth_2	2.9e-26	3.7999999999999995e-24	2.4e-20	chitin synthase chs-2 isoform X1 [Aricia agestis]
XP_034748682.1	Chitin_synth_2	3.1e-26	2.8e-25	1.8e-21	chitin synthase-like [Etheostoma cragini]
XP_037038015.1	Chitin_synth_2	3.5e-26	0.087	550.0	chitin synthase D-like isoform X1 [Bradysia coprophila]
XP_025083706.1	Chitin_synth_2	4.2e-26	1.5000000000000002e-28	9.2e-25	LOW QUALITY PROTEIN: uncharacterized protein LOC112557843 [Pomacea canaliculata]
XP_044020795.1	Chitin_synth_2	4.7e-26	2.5e-27	1.6000000000000002e-23	chitin synthase chs-2-like isoform X2 [Aphidius gifuensis]
XP_035990232.1	Chitin_synth_2	5.1e-26	7.999999999999999e-30	5.1e-26	uncharacterized protein LOC118562043 [Fundulus heteroclitus]
XP_034319776.1	Chitin_synth_2	5.2e-26	9.5	60000.0	uncharacterized protein LOC105341257 isoform X2 [Crassostrea gigas]
XP_039594756.1	Chitin_synth_2	5.3e-26	4.400000000000001e-28	2.7999999999999998e-24	chitin synthase chs-2-like isoform X2 [Polypterus senegalus]
XP_022301694.1	Chitin_synth_2	5.4e-26	3.9000000000000004e-27	2.5e-23	LOW QUALITY PROTEIN: uncharacterized protein LOC111109754 [Crassostrea virginica]
XP_037877646.1	Chitin_synth_2	5.5e-26	1.0999999999999998e-24	6.8e-21	chitin synthase A isoform X3 [Bombyx mori]
XP_037877647.1	Chitin_synth_2	5.5e-26	1.0999999999999998e-24	6.8e-21	chitin synthase A isoform X4 [Bombyx mori]
XP_044596133.1	Chitin_synth_2	5.6e-26	5.3e-27	3.4e-23	chitin synthase chs-2-like [Cotesia glomerata]
XP_037877645.1	Chitin_synth_2	5.6e-26	1.0999999999999998e-24	6.9e-21	chitin synthase A isoform X1 [Bombyx mori]
XP_021206755.2	Chitin_synth_2	5.7e-26	1.0999999999999998e-24	6.9e-21	chitin synthase A isoform X2 [Bombyx mori]
XP_044020793.1	Chitin_synth_2	5.899999999999999e-26	3.9000000000000004e-27	2.4e-23	chitin synthase chs-2-like isoform X1 [Aphidius gifuensis]
XP_021323454.1	Chitin_synth_2	6.2e-26	8.5e-26	5.4e-22	uncharacterized protein si:ch211-264e16.2 isoform X1 [Danio rerio]
XP_039764506.1	Chitin_synth_2	6.699999999999999e-26	5.699999999999999e-24	3.6e-20	chitin synthase chs-2 [Pararge aegeria]
XP_032792018.1	Chitin_synth_2	6.8e-26	1.7999999999999997e-24	1.1e-20	chitin synthase chs-2-like isoform X2 [Daphnia magna]
XP_029648976.1	Chitin_synth_2	7e-26	5.1e-26	3.2000000000000003e-22	chitin synthase chs-2-like [Octopus vulgaris]
XP_033747575.1	Chitin_synth_2	7.2e-26	1.1e-29	7.2e-26	uncharacterized protein LOC117332686 [Pecten maximus]
XP_035669163.1	Chitin_synth_2	7.4e-26	2.3e-27	1.5e-23	uncharacterized protein LOC118411191 [Branchiostoma floridae]
XP_043072450.1	Chitin_synth_2	7.4e-26	5.3e-25	3.4e-21	chitin synthase chs-1-like [Puntigrus tetrazona]
XP_034319771.1	Chitin_synth_2	7.4e-26	2.7999999999999997e-29	1.8e-25	uncharacterized protein LOC105341257 isoform X1 [Crassostrea gigas]
XP_022306572.1	Chitin_synth_2	7.8e-26	4.5e-27	2.8000000000000003e-23	uncharacterized protein LOC111112966 isoform X3 [Crassostrea virginica]
XP_032836332.1	Chitin_synth_2	7.9e-26	1.8e-26	1.1e-22	chitin synthase chs-2-like isoform X1 [Petromyzon marinus]
XP_032792014.1	Chitin_synth_2	8.1e-26	1.8999999999999998e-24	1.2e-20	chitin synthase chs-2-like isoform X1 [Daphnia magna]
XP_022306570.1	Chitin_synth_2	8.3e-26	4.6e-27	2.9e-23	uncharacterized protein LOC111112966 isoform X1 [Crassostrea virginica]
XP_034300665.1	Chitin_synth_2	9.3e-26	1.5e-26	9.4e-23	uncharacterized protein LOC105317566 [Crassostrea gigas]
NP_001034492.1	Chitin_synth_2	9.9e-26	2.4e-27	1.5e-23	chitin synthase 2 [Tribolium castaneum]
XP_035381348.1	Chitin_synth_2	1.4e-25	7.9e-26	5e-22	LOW QUALITY PROTEIN: chitin synthase chs-1 [Electrophorus electricus]
XP_041965271.1	Chitin_synth_2	1.4e-25	9.9e-29	6.2e-25	chitin synthase chs-2 [Alosa sapidissima]
XP_022324753.1	Chitin_synth_2	1.4e-25	1.5e-26	9.7e-23	LOW QUALITY PROTEIN: uncharacterized protein LOC111125340 [Crassostrea virginica]
XP_016767448.1	Chitin_synth_2	1.5e-25	5.400000000000001e-28	3.4e-24	chitin synthase chs-2 [Apis mellifera]
XP_044166096.1	Chitin_synth_2	1.7e-25	1.9e-26	1.2e-22	chitin synthase chs-2-like [Acropora millepora]
XP_032836333.1	Chitin_synth_2	1.7e-25	2.4e-26	1.5000000000000002e-22	chitin synthase chs-2-like isoform X2 [Petromyzon marinus]
XP_039966363.1	Chitin_synth_2	1.7e-25	1.6000000000000001e-27	9.899999999999999e-24	chitin synthase chs-2 isoform X3 [Bactrocera tryoni]
XP_032836330.1	Chitin_synth_2	1.7e-25	1.5e-26	9.7e-23	chitin synthase-like [Petromyzon marinus]
XP_031758804.1	Chitin_synth_2	1.8e-25	3.9999999999999996e-26	2.5000000000000002e-22	chitin synthase chs-2-like isoform X1 [Xenopus tropicalis]
XP_031758805.1	Chitin_synth_2	1.8e-25	3.9999999999999996e-26	2.5000000000000002e-22	chitin synthase chs-2-like isoform X2 [Xenopus tropicalis]
XP_029198792.2	Chitin_synth_2	2.1e-25	1.8e-26	1.1e-22	uncharacterized protein LOC114963732 [Acropora millepora]
XP_034320179.1	Chitin_synth_2	2.1e-25	8.9	56000.0	uncharacterized protein LOC105341274 isoform X1 [Crassostrea gigas]
XP_037268092.1	Chitin_synth_2	2.1999999999999997e-25	1.9000000000000003e-28	1.2e-24	chitin synthase chs-2-like isoform X1 [Rhipicephalus microplus]
XP_027892611.1	Chitin_synth_2	2.3e-25	3.7e-29	2.3e-25	chitin synthase chs-2-like isoform X1 [Xiphophorus couchianus]
XP_039594758.1	Chitin_synth_2	2.5e-25	2.5e-27	1.6000000000000002e-23	chitin synthase-like isoform X4 [Polypterus senegalus]
XP_034322785.1	Chitin_synth_2	2.6e-25	1.8000000000000002e-28	1.0999999999999998e-24	chitin synthase chs-2-like isoform X1 [Crassostrea gigas]
XP_034322786.1	Chitin_synth_2	2.6e-25	1.8000000000000002e-28	1.0999999999999998e-24	chitin synthase chs-2-like isoform X2 [Crassostrea gigas]
XP_039594757.1	Chitin_synth_2	2.6999999999999997e-25	2.6e-27	1.6000000000000002e-23	chitin synthase chs-2-like isoform X3 [Polypterus senegalus]
XP_019206588.1	Chitin_synth_2	2.8e-25	1.7000000000000003e-28	1.0999999999999998e-24	chitin synthase chs-1 isoform X2 [Oreochromis niloticus]
XP_019206587.1	Chitin_synth_2	2.8e-25	1.7000000000000003e-28	1.0999999999999998e-24	chitin synthase chs-1 isoform X1 [Oreochromis niloticus]
XP_032799432.1	Chitin_synth_2	3e-25	5e-27	3.2000000000000003e-23	chitin synthase chs-2-like [Daphnia magna]
XP_039594755.1	Chitin_synth_2	3e-25	2.8e-27	1.7e-23	chitin synthase chs-2-like isoform X1 [Polypterus senegalus]
XP_044753771.1	Chitin_synth_2	3.1e-25	2.1e-28	1.2999999999999998e-24	chitin synthase chs-2-like isoform X2 [Coccinella septempunctata]
XP_028975885.1	Chitin_synth_2	3.4e-25	1.9e-25	1.2e-21	chitin synthase chs-1-like [Esox lucius]
XP_034161257.1	Chitin_synth_2	3.6e-25	3.3e-26	2.1e-22	chitin synthase chs-1-like [Pangasianodon hypophthalmus]
XP_033731954.1	Chitin_synth_2	3.6999999999999996e-25	7.999999999999999e-26	5e-22	uncharacterized protein LOC117321593 [Pecten maximus]
XP_039486702.1	Chitin_synth_2	3.9e-25	1.7e-26	1.1e-22	chitin synthase chs-2 isoform X3 [Drosophila santomea]
XP_034300595.1	Chitin_synth_2	4.1e-25	3e-25	1.9e-21	uncharacterized protein LOC105317562 isoform X3 [Crassostrea gigas]
XP_034300541.1	Chitin_synth_2	4.1e-25	3e-25	1.9e-21	uncharacterized protein LOC105317562 isoform X2 [Crassostrea gigas]
XP_034300503.1	Chitin_synth_2	4.1e-25	3e-25	1.9e-21	uncharacterized protein LOC105317562 isoform X1 [Crassostrea gigas]
XP_022330800.1	Chitin_synth_2	4.6e-25	7.3e-29	4.6e-25	chitin synthase D-like  partial [Crassostrea virginica]
XP_044753770.1	Chitin_synth_2	5e-25	5.9e-28	3.7999999999999995e-24	chitin synthase chs-2-like isoform X1 [Coccinella septempunctata]
XP_038827446.1	Chitin_synth_2	5.5e-25	1.4e-25	9.1e-22	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Salvelinus namaycush]
XP_035445859.1	Chitin_synth_2	6.399999999999999e-25	1.5999999999999999e-24	9.9e-21	chitin synthase chs-2-like isoform X4 [Spodoptera frugiperda]
XP_035445858.1	Chitin_synth_2	6.5e-25	1.5999999999999999e-24	9.9e-21	chitin synthase chs-2-like isoform X3 [Spodoptera frugiperda]
XP_033930933.1	Chitin_synth_2	6.5e-25	3e-22	1.9e-18	chitin synthase 1 [Pseudochaenichthys georgianus]
XP_039676152.1	Chitin_synth_2	6.5e-25	1.7e-25	1.1e-21	chitin synthase chs-2-like [Perca fluviatilis]
XP_034657163.1	Chitin_synth_2	7.1e-25	1.9999999999999998e-25	1.3e-21	chitin synthase chs-2 [Drosophila subobscura]
XP_024920762.1	Chitin_synth_2	7.999999999999999e-25	9.1e-26	5.700000000000001e-22	chitin synthase chs-2-like [Cynoglossus semilaevis]
XP_033492651.1	Chitin_synth_2	7.999999999999999e-25	2.0000000000000002e-23	1.3e-19	chitin synthase chs-1-like [Epinephelus lanceolatus]
XP_022324756.1	Chitin_synth_2	8.799999999999999e-25	1.1e-26	6.7e-23	LOW QUALITY PROTEIN: uncharacterized protein LOC111125342 [Crassostrea virginica]
XP_035684216.1	Chitin_synth_2	9.2e-25	8.6e-28	5.3999999999999994e-24	uncharacterized protein LOC118421163 [Branchiostoma floridae]
XP_037040684.1	Chitin_synth_2	9.9e-25	1.6000000000000001e-28	9.9e-25	chitin synthase chs-2 [Bradysia coprophila]
XP_030646447.1	Chitin_synth_2	1.0000000000000001e-24	4.3e-27	2.7e-23	chitin synthase chs-2-like [Chanos chanos]
XP_039230789.1	Chitin_synth_2	1.0000000000000001e-24	7.6e-26	4.8e-22	chitin synthase chs-2 isoform X4 [Drosophila yakuba]
XP_021323453.1	Chitin_synth_2	1.0000000000000001e-24	5.7e-26	3.6000000000000003e-22	uncharacterized protein si:ch211-264e16.1 isoform X2 [Danio rerio]
XP_042599548.1	Chitin_synth_2	1.3999999999999999e-24	7.9e-26	5e-22	chitin synthase chs-1-like [Cyprinus carpio]
XP_029976892.1	Chitin_synth_2	1.7e-24	2.1e-24	1.3e-20	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Salarias fasciatus]
XP_034777352.1	Chitin_synth_2	1.7999999999999997e-24	8.3e-23	5.2e-19	chitin synthase chs-1-like [Acipenser ruthenus]
XP_039651509.1	Chitin_synth_2	1.7999999999999997e-24	4.600000000000001e-22	2.9e-18	chitin synthase 1 isoform X2 [Perca fluviatilis]
XP_026727306.1	Chitin_synth_2	1.7999999999999997e-24	2.0000000000000002e-24	1.2e-20	chitin synthase chs-2 [Trichoplusia ni]
XP_021323451.1	Chitin_synth_2	1.8999999999999998e-24	6.8e-26	4.3e-22	uncharacterized protein si:ch211-264e16.1 isoform X1 [Danio rerio]
XP_043908046.1	Chitin_synth_2	2.0000000000000002e-24	3.1000000000000004e-28	2.0000000000000002e-24	chitin synthase chs-2-like [Solea senegalensis]
XP_035684430.1	Chitin_synth_2	2.1e-24	3.3e-28	2.1e-24	uncharacterized protein LOC118421304 [Branchiostoma floridae]
XP_021330072.1	Chitin_synth_2	2.1e-24	6e-26	3.8e-22	LOW QUALITY PROTEIN: uncharacterized protein si:ch211-264e16.2 isoform X2 [Danio rerio]
XP_041375063.1	Chitin_synth_2	2.1e-24	3.4000000000000005e-28	2.1e-24	uncharacterized protein LOC121387901 [Gigantopelta aegis]
XP_033232103.1	Chitin_synth_2	2.1999999999999996e-24	5.5e-27	3.5e-23	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Belonocnema treatae]
XP_022301680.1	Chitin_synth_2	2.2999999999999997e-24	3e-24	1.9e-20	LOW QUALITY PROTEIN: uncharacterized protein LOC111109745 [Crassostrea virginica]
XP_039651508.1	Chitin_synth_2	2.9e-24	6.300000000000001e-22	4e-18	chitin synthase 1 isoform X1 [Perca fluviatilis]
XP_039230788.1	Chitin_synth_2	3e-24	4.6e-26	2.9e-22	chitin synthase chs-2 isoform X3 [Drosophila yakuba]
XP_028438551.1	Chitin_synth_2	3e-24	5.4e-22	3.4e-18	chitin synthase chs-2-like [Perca flavescens]
XP_008215122.2	Chitin_synth_2	3.5e-24	3.599999999999999e-24	2.3e-20	chitin synthase chs-2 [Nasonia vitripennis]
XP_024256311.1	Chitin_synth_2	3.9e-24	4.8e-26	3e-22	chitin synthase chs-2-like [Oncorhynchus tshawytscha]
XP_022324473.1	Chitin_synth_2	4.0000000000000004e-24	1.1e-26	7.000000000000001e-23	uncharacterized protein LOC111125208 isoform X5 [Crassostrea virginica]
XP_022324472.1	Chitin_synth_2	4.0999999999999994e-24	1.1e-26	7.1e-23	uncharacterized protein LOC111125208 isoform X4 [Crassostrea virginica]
XP_022324471.1	Chitin_synth_2	4.0999999999999994e-24	1.1e-26	7.1e-23	uncharacterized protein LOC111125208 isoform X3 [Crassostrea virginica]
XP_022324468.1	Chitin_synth_2	4.2999999999999996e-24	1.1e-26	7.2e-23	uncharacterized protein LOC111125208 isoform X2 [Crassostrea virginica]
