XP_025083193.1	1086	Chitin_synth_2	2.9e-28	0.24	1500.0	LOW QUALITY PROTEIN: uncharacterized protein LOC112557502 [Pomacea canaliculata]
XP_035990246.1	818	Chitin_synth_2	3.1000000000000004e-28	3.7e-29	2.4e-25	chitin synthase chs-2 [Fundulus heteroclitus]
XP_035990246.1	818	Chitin_synth_2	3.1000000000000004e-28	0.00072	4.5	chitin synthase chs-2 [Fundulus heteroclitus]
XP_011423725.2	2340	Chitin_synth_2	3.2000000000000003e-28	4.5e-29	2.8e-25	uncharacterized protein LOC105325734 [Crassostrea gigas]
XP_011423725.2	2340	Chitin_synth_2	3.2000000000000003e-28	0.12	760.0	uncharacterized protein LOC105325734 [Crassostrea gigas]
XP_037651272.1	799	Chitin_synth_2	3.6000000000000003e-28	7.9e-27	5e-23	chitin synthase chs-2-like [Sebastes umbrosus]
XP_037651272.1	799	Chitin_synth_2	3.6000000000000003e-28	0.00064	4.0	chitin synthase chs-2-like [Sebastes umbrosus]
XP_035038452.1	1304	Chitin_synth_2	3.7e-28	2.7000000000000002e-27	1.7e-23	chitin synthase chs-2-like [Hippoglossus stenolepis]
XP_035038452.1	1304	Chitin_synth_2	3.7e-28	0.011	67.0	chitin synthase chs-2-like [Hippoglossus stenolepis]
XP_034320183.1	1482	Chitin_synth_2	3.7e-28	2.1e-29	1.3e-25	uncharacterized protein LOC105345033 isoform X2 [Crassostrea gigas]
XP_034320183.1	1482	Chitin_synth_2	3.7e-28	0.044	280.0	uncharacterized protein LOC105345033 isoform X2 [Crassostrea gigas]
XP_034664927.1	1615	Chitin_synth_2	3.8000000000000005e-28	6.1e-26	3.8e-22	chitin synthase chs-2 isoform X2 [Drosophila subobscura]
XP_035255672.1	1232	Chitin_synth_2	4.0000000000000003e-28	5.500000000000001e-28	3.4e-24	chitin synthase chs-2-like [Anguilla anguilla]
XP_035255672.1	1232	Chitin_synth_2	4.0000000000000003e-28	4.8e-06	0.031	chitin synthase chs-2-like [Anguilla anguilla]
XP_034320182.1	1509	Chitin_synth_2	4.0000000000000003e-28	2.1e-29	1.4e-25	uncharacterized protein LOC105345033 isoform X1 [Crassostrea gigas]
XP_040045278.1	1269	Chitin_synth_2	4.1e-28	1.2e-26	7.6e-23	chitin synthase chs-2-like [Gasterosteus aculeatus aculeatus]
XP_038118969.1	1573	Chitin_synth_2	4.1e-28	1.4999999999999998e-29	9.5e-26	chitin synthase chs-2 [Culex quinquefasciatus]
XP_038118969.1	1573	Chitin_synth_2	4.1e-28	0.29	1800.0	chitin synthase chs-2 [Culex quinquefasciatus]
XP_037728936.1	1552	Chitin_synth_2	4.3e-28	5.6e-26	3.5000000000000005e-22	chitin synthase chs-2 isoform X3 [Drosophila subpulchrella]
XP_001359390.4	1613	Chitin_synth_2	4.400000000000001e-28	6.699999999999999e-26	4.3e-22	chitin synthase chs-2 isoform X2 [Drosophila pseudoobscura]
XP_001359390.4	1613	Chitin_synth_2	4.400000000000001e-28	0.00011	0.68	chitin synthase chs-2 isoform X2 [Drosophila pseudoobscura]
XP_038117595.1	1579	Chitin_synth_2	4.600000000000001e-28	1.2e-25	7.7e-22	chitin synthase chs-2 isoform X2 [Culex quinquefasciatus]
XP_044570061.1	1613	Chitin_synth_2	4.7000000000000005e-28	0.00012	0.78	chitin synthase chs-2 isoform X2 [Drosophila ananassae]
XP_044743566.1	1552	Chitin_synth_2	4.9e-28	2.5999999999999996e-24	1.6e-20	chitin synthase chs-2 [Chrysoperla carnea]
XP_044743566.1	1552	Chitin_synth_2	4.9e-28	2.8e-06	0.018	chitin synthase chs-2 [Chrysoperla carnea]
XP_042362923.1	1284	Chitin_synth_2	5.500000000000001e-28	2.1e-25	1.3e-21	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Plectropomus leopardus]
XP_043656734.1	1614	Chitin_synth_2	6.200000000000001e-28	4.6e-26	2.9e-22	chitin synthase chs-2 isoform X2 [Drosophila teissieri]
XP_043656734.1	1614	Chitin_synth_2	6.200000000000001e-28	0.00018	1.1	chitin synthase chs-2 isoform X2 [Drosophila teissieri]
XP_034116466.1	1599	Chitin_synth_2	6.5e-28	4.5e-26	2.8000000000000004e-22	chitin synthase chs-2 isoform X2 [Drosophila albomicans]
XP_034156930.1	1216	Chitin_synth_2	6.900000000000001e-28	1.1000000000000001e-27	7.000000000000001e-24	chitin synthase chs-2-like [Pangasianodon hypophthalmus]
XP_034156930.1	1216	Chitin_synth_2	6.900000000000001e-28	0.017	110.0	chitin synthase chs-2-like [Pangasianodon hypophthalmus]
XP_043892031.1	710	Chitin_synth_2	7e-28	6e-27	3.8e-23	chitin synthase chs-2-like  partial [Solea senegalensis]
XP_043892031.1	710	Chitin_synth_2	7e-28	6.0	38000.0	chitin synthase chs-2-like  partial [Solea senegalensis]
XP_024153983.2	1046	Chitin_synth_2	7.100000000000001e-28	0.0019	12.0	chitin synthase chs-2-like [Oryzias melastigma]
XP_043284738.1	1563	Chitin_synth_2	7.600000000000001e-28	6.5e-26	4.1000000000000004e-22	chitin synthase chs-2 isoform X1 [Venturia canescens]
XP_043284738.1	1563	Chitin_synth_2	7.600000000000001e-28	0.00024	1.5	chitin synthase chs-2 isoform X1 [Venturia canescens]
XP_039495857.1	1614	Chitin_synth_2	8.100000000000001e-28	5.1e-26	3.2000000000000003e-22	chitin synthase chs-2 isoform X1 [Drosophila santomea]
XP_012168812.1	1565	Chitin_synth_2	8.100000000000001e-28	1.1e-26	7.1e-23	uncharacterized protein LOC100647512 isoform X2 [Bombus terrestris]
XP_012168812.1	1565	Chitin_synth_2	8.100000000000001e-28	0.00079	5.0	uncharacterized protein LOC100647512 isoform X2 [Bombus terrestris]
XP_033872879.1	635	Chitin_synth_2	8.7e-28	7.2e-25	4.6e-21	chitin synthase chs-2-like [Acipenser ruthenus]
XP_033872879.1	635	Chitin_synth_2	8.7e-28	8.3e-06	0.052	chitin synthase chs-2-like [Acipenser ruthenus]
XP_043593509.1	1571	Chitin_synth_2	9e-28	1.2e-26	7.4e-23	chitin synthase chs-2 isoform X3 [Bombus pyrosoma]
XP_043593509.1	1571	Chitin_synth_2	9e-28	0.00096	6.1	chitin synthase chs-2 isoform X3 [Bombus pyrosoma]
XP_041369704.1	1638	Chitin_synth_2	9e-28	0.0088	56.0	chitin synthase chs-2-like [Gigantopelta aegis]
XP_035676967.1	1597	Chitin_synth_2	9.1e-28	9.999999999999999e-31	6.6e-27	uncharacterized protein LOC118416032 isoform X2 [Branchiostoma floridae]
XP_035676967.1	1597	Chitin_synth_2	9.1e-28	0.029	180.0	uncharacterized protein LOC118416032 isoform X2 [Branchiostoma floridae]
XP_008215129.1	1568	Chitin_synth_2	9.3e-28	3.1000000000000002e-27	2.0000000000000002e-23	chitin synthase chs-2 isoform X1 [Nasonia vitripennis]
XP_043284739.1	1563	Chitin_synth_2	9.5e-28	6.699999999999999e-26	4.2e-22	chitin synthase chs-2 isoform X2 [Venturia canescens]
XP_012168806.1	1565	Chitin_synth_2	9.5e-28	3.9e-26	2.4e-22	uncharacterized protein LOC100647512 isoform X1 [Bombus terrestris]
XP_012168806.1	1565	Chitin_synth_2	9.5e-28	0.00032	2.0	uncharacterized protein LOC100647512 isoform X1 [Bombus terrestris]
XP_022324754.1	1642	Chitin_synth_2	9.700000000000002e-28	2.9e-28	1.7999999999999997e-24	LOW QUALITY PROTEIN: uncharacterized protein LOC111125341 [Crassostrea virginica]
XP_022324754.1	1642	Chitin_synth_2	9.700000000000002e-28	0.11	680.0	LOW QUALITY PROTEIN: uncharacterized protein LOC111125341 [Crassostrea virginica]
XP_039279566.1	1578	Chitin_synth_2	9.8e-28	2.6e-25	1.6e-21	chitin synthase chs-2 isoform X2 [Nilaparvata lugens]
XP_039279566.1	1578	Chitin_synth_2	9.8e-28	3.9e-05	0.25	chitin synthase chs-2 isoform X2 [Nilaparvata lugens]
XP_035796290.1	1615	Chitin_synth_2	1e-27	9e-26	5.700000000000001e-22	chitin synthase chs-2-like isoform X2 [Anopheles albimanus]
XP_035796290.1	1615	Chitin_synth_2	1e-27	5.5e-05	0.35	chitin synthase chs-2-like isoform X2 [Anopheles albimanus]
XP_040158708.1	1578	Chitin_synth_2	1.1000000000000001e-27	1.5999999999999998e-25	1e-21	chitin synthase chs-2 isoform X2 [Anopheles arabiensis]
XP_040158708.1	1578	Chitin_synth_2	1.1000000000000001e-27	4.1e-05	0.26	chitin synthase chs-2 isoform X2 [Anopheles arabiensis]
XP_040045567.1	1265	Chitin_synth_2	1.1000000000000001e-27	3.8e-27	2.4e-23	chitin synthase chs-2-like [Gasterosteus aculeatus aculeatus]
XP_041356161.1	1488	Chitin_synth_2	1.2e-27	5.2e-31	3.3e-27	uncharacterized protein LOC121373551 [Gigantopelta aegis]
XP_043593514.1	1571	Chitin_synth_2	1.3e-27	2.7e-26	1.7000000000000002e-22	chitin synthase chs-2 isoform X5 [Bombus pyrosoma]
XP_029188601.2	1495	Chitin_synth_2	1.3e-27	2e-31	1.3e-27	uncharacterized protein LOC114955850 [Acropora millepora]
XP_029188601.2	1495	Chitin_synth_2	1.3e-27	0.64	4100.0	uncharacterized protein LOC114955850 [Acropora millepora]
XP_035796292.1	1578	Chitin_synth_2	1.3e-27	1.2e-25	7.900000000000001e-22	chitin synthase chs-2-like isoform X4 [Anopheles albimanus]
XP_035796292.1	1578	Chitin_synth_2	1.3e-27	6.8e-05	0.43	chitin synthase chs-2-like isoform X4 [Anopheles albimanus]
XP_039958116.1	1592	Chitin_synth_2	1.3e-27	1.8e-25	1.2e-21	chitin synthase chs-2 isoform X2 [Bactrocera tryoni]
XP_033749882.1	2273	Chitin_synth_2	1.4e-27	2.2e-31	1.4e-27	uncharacterized protein LOC117334391 [Pecten maximus]
XP_033749882.1	2273	Chitin_synth_2	1.4e-27	0.47	3000.0	uncharacterized protein LOC117334391 [Pecten maximus]
XP_040229357.1	1578	Chitin_synth_2	1.4e-27	1.3e-25	8.4e-22	chitin synthase chs-2 isoform X4 [Anopheles coluzzii]
XP_040229357.1	1578	Chitin_synth_2	1.4e-27	5.4e-05	0.34	chitin synthase chs-2 isoform X4 [Anopheles coluzzii]
XP_003247517.1	1566	Chitin_synth_2	1.4e-27	4.1e-27	2.6e-23	chitin synthase chs-2 [Acyrthosiphon pisum]
XP_003247517.1	1566	Chitin_synth_2	1.4e-27	0.0021	13.0	chitin synthase chs-2 [Acyrthosiphon pisum]
XP_025081670.1	2022	Chitin_synth_2	1.4e-27	1.3000000000000002e-28	7.999999999999999e-25	LOW QUALITY PROTEIN: uncharacterized protein LOC112556673 [Pomacea canaliculata]
XP_025081670.1	2022	Chitin_synth_2	1.4e-27	0.071	450.0	LOW QUALITY PROTEIN: uncharacterized protein LOC112556673 [Pomacea canaliculata]
XP_033749200.1	2211	Chitin_synth_2	1.4e-27	4.6e-29	2.9e-25	uncharacterized protein LOC117333891 [Pecten maximus]
XP_033749200.1	2211	Chitin_synth_2	1.4e-27	0.062	390.0	uncharacterized protein LOC117333891 [Pecten maximus]
XP_021704893.1	1576	Chitin_synth_2	1.5e-27	5e-05	0.32	uncharacterized protein LOC5575776 isoform X3 [Aedes aegypti]
XP_044753059.1	1559	Chitin_synth_2	1.5e-27	1.5e-25	9.500000000000001e-22	chitin synthase chs-2 isoform X2 [Coccinella septempunctata]
XP_031150655.2	749	Chitin_synth_2	1.6000000000000001e-27	1.4e-26	9.1e-23	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Sander lucioperca]
XP_031150655.2	749	Chitin_synth_2	1.6000000000000001e-27	0.0072	45.0	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Sander lucioperca]
XP_040229354.1	1614	Chitin_synth_2	1.7000000000000002e-27	6.2e-05	0.39	chitin synthase chs-2 isoform X2 [Anopheles coluzzii]
XP_030597626.1	1276	Chitin_synth_2	1.8e-27	0.13	840.0	chitin synthase chs-2-like [Archocentrus centrarchus]
XP_037776976.1	1565	Chitin_synth_2	1.9e-27	4.7e-26	3e-22	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Penaeus monodon]
XP_037776976.1	1565	Chitin_synth_2	1.9e-27	0.00043	2.7	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Penaeus monodon]
XP_019206504.1	1282	Chitin_synth_2	1.9e-27	1.3e-26	8.000000000000001e-23	chitin synthase chs-2 [Oreochromis niloticus]
XP_019206504.1	1282	Chitin_synth_2	1.9e-27	0.0058	37.0	chitin synthase chs-2 [Oreochromis niloticus]
XP_029657956.2	1154	Chitin_synth_2	2e-27	4.5000000000000004e-30	2.8e-26	chitin synthase chs-2-like isoform X2 [Octopus vulgaris]
XP_036356207.1	1155	Chitin_synth_2	2.1e-27	4.7000000000000004e-30	2.9e-26	chitin synthase chs-2-like isoform X1 [Octopus vulgaris]
XP_036356207.1	1155	Chitin_synth_2	2.1e-27	0.27	1700.0	chitin synthase chs-2-like isoform X1 [Octopus vulgaris]
XP_037268093.1	823	Chitin_synth_2	2.5e-27	2.2000000000000004e-28	1.3999999999999999e-24	chitin synthase chs-2-like isoform X2 [Rhipicephalus microplus]
XP_037268093.1	823	Chitin_synth_2	2.5e-27	0.25	1600.0	chitin synthase chs-2-like isoform X2 [Rhipicephalus microplus]
XP_032880921.1	1218	Chitin_synth_2	2.8e-27	2.6e-05	0.16	chitin synthase chs-2-like [Amblyraja radiata]
XP_035896992.1	1578	Chitin_synth_2	2.9e-27	2.6999999999999997e-25	1.7e-21	chitin synthase chs-2 isoform X4 [Anopheles stephensi]
XP_035669155.1	1198	Chitin_synth_2	3.1000000000000002e-27	2.4e-26	1.5000000000000002e-22	uncharacterized protein LOC118411184 [Branchiostoma floridae]
XP_035669155.1	1198	Chitin_synth_2	3.1000000000000002e-27	0.0012	7.7	uncharacterized protein LOC118411184 [Branchiostoma floridae]
XP_035896988.1	1624	Chitin_synth_2	3.2000000000000003e-27	2.8e-25	1.8e-21	chitin synthase chs-2 isoform X1 [Anopheles stephensi]
XP_035896988.1	1624	Chitin_synth_2	3.2000000000000003e-27	7e-05	0.44	chitin synthase chs-2 isoform X1 [Anopheles stephensi]
XP_024510228.1	1657	Chitin_synth_2	3.4000000000000004e-27	0.0033	21.0	Chitin synthase family-containing protein [Strongyloides ratti]
XP_041366849.1	1597	Chitin_synth_2	3.5e-27	1.3999999999999998e-29	8.9e-26	chitin synthase chs-2-like [Gigantopelta aegis]
XP_041366849.1	1597	Chitin_synth_2	3.5e-27	3.6	22000.0	chitin synthase chs-2-like [Gigantopelta aegis]
XP_037039691.1	1570	Chitin_synth_2	3.7e-27	3e-25	1.9e-21	chitin synthase chs-2 isoform X5 [Bradysia coprophila]
XP_037945236.1	1592	Chitin_synth_2	3.8e-27	4.9e-25	3.1e-21	chitin synthase chs-2 isoform X2 [Teleopsis dalmanni]
XP_037945236.1	1592	Chitin_synth_2	3.8e-27	0.00015	0.93	chitin synthase chs-2 isoform X2 [Teleopsis dalmanni]
XP_025078070.1	1653	Chitin_synth_2	4.5e-27	0.35	2200.0	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pomacea canaliculata]
NP_001300544.1	1606	Chitin_synth_2	4.7e-27	0.019	120.0	Chitin synthase chs-2 [Caenorhabditis elegans]
XP_035990245.1	1151	Chitin_synth_2	5e-27	5.200000000000001e-28	3.3e-24	chitin synthase chs-2 [Fundulus heteroclitus]
NP_001300545.1	1700	Chitin_synth_2	5.4000000000000005e-27	6e-28	3.7999999999999995e-24	Chitin synthase chs-2 [Caenorhabditis elegans]
XP_041664364.1	1241	Chitin_synth_2	5.8e-27	2.4e-24	1.5e-20	chitin synthase chs-2-like [Cheilinus undulatus]
NP_492113.2	1322	Chitin_synth_2	6e-27	0.67	4200.0	Chitin synthase chs-1 [Caenorhabditis elegans]
XP_032529650.1	1387	Chitin_synth_2	6e-27	7.900000000000001e-28	5e-24	chitin synthase chs-2-like [Danaus plexippus plexippus]
XP_029521181.1	736	Chitin_synth_2	6e-27	1.5e-26	9.7e-23	chitin synthase chs-1-like [Oncorhynchus nerka]
XP_029521181.1	736	Chitin_synth_2	6e-27	0.059	370.0	chitin synthase chs-1-like [Oncorhynchus nerka]
XP_034330197.1	1390	Chitin_synth_2	6.3e-27	5.5e-29	3.4999999999999997e-25	chitin synthase chs-2 isoform X3 [Crassostrea gigas]
XP_034330197.1	1390	Chitin_synth_2	6.3e-27	0.62	3900.0	chitin synthase chs-2 isoform X3 [Crassostrea gigas]
XP_034330196.1	1402	Chitin_synth_2	6.3e-27	0.63	4000.0	chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_041920942.1	1271	Chitin_synth_2	6.4000000000000005e-27	2.9e-26	1.8000000000000001e-22	chitin synthase chs-2-like [Alosa sapidissima]
XP_041920942.1	1271	Chitin_synth_2	6.4000000000000005e-27	0.0087	55.0	chitin synthase chs-2-like [Alosa sapidissima]
XP_013997648.1	983	Chitin_synth_2	6.7e-27	9.7e-27	6.2e-23	PREDICTED: uncharacterized protein LOC106570137 [Salmo salar]
XP_013997648.1	983	Chitin_synth_2	6.7e-27	0.19	1200.0	PREDICTED: uncharacterized protein LOC106570137 [Salmo salar]
XP_034330195.1	1443	Chitin_synth_2	7e-27	0.61	3800.0	chitin synthase chs-2 isoform X1 [Crassostrea gigas]
XP_034301293.1	1689	Chitin_synth_2	7.300000000000001e-27	1.4e-27	9e-24	chitin synthase chs-2 isoform X3 [Crassostrea gigas]
XP_034301293.1	1689	Chitin_synth_2	7.300000000000001e-27	0.076	480.0	chitin synthase chs-2 isoform X3 [Crassostrea gigas]
XP_043931790.1	1154	Chitin_synth_2	7.4e-27	4.4000000000000005e-27	2.8000000000000003e-23	chitin synthase chs-2-like [Protopterus annectens]
XP_034301292.1	1721	Chitin_synth_2	7.4e-27	1.5e-27	9.199999999999999e-24	chitin synthase chs-2 isoform X2 [Crassostrea gigas]
XP_041867232.1	1286	Chitin_synth_2	8.4e-27	1.3000000000000001e-30	8.4e-27	chitin synthase chs-2-like [Melanotaenia boesemani]
XP_041867232.1	1286	Chitin_synth_2	8.4e-27	0.0075	47.0	chitin synthase chs-2-like [Melanotaenia boesemani]
XP_037510392.1	1429	Chitin_synth_2	8.7e-27	5.5e-27	3.5e-23	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Rhipicephalus sanguineus]
XP_033750429.1	1823	Chitin_synth_2	8.7e-27	0.51	3300.0	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pecten maximus]
XP_033757151.1	1379	Chitin_synth_2	8.800000000000001e-27	1.4000000000000001e-30	8.800000000000001e-27	chitin synthase chs-2-like [Pecten maximus]
XP_033757151.1	1379	Chitin_synth_2	8.800000000000001e-27	0.11	710.0	chitin synthase chs-2-like [Pecten maximus]
XP_035648475.1	774	Chitin_synth_2	9e-27	3.4e-26	2.1e-22	chitin synthase chs-2-like [Oncorhynchus keta]
XP_035648475.1	774	Chitin_synth_2	9e-27	0.043	270.0	chitin synthase chs-2-like [Oncorhynchus keta]
XP_031645086.1	738	Chitin_synth_2	9.999999999999999e-27	0.055	350.0	chitin synthase chs-2-like [Oncorhynchus kisutch]
XP_037268094.1	1601	Chitin_synth_2	1.1e-26	6.3e-27	4.0000000000000004e-23	chitin synthase chs-2-like [Rhipicephalus microplus]
XP_037510394.1	1601	Chitin_synth_2	1.1e-26	0.015	98.0	chitin synthase chs-2-like [Rhipicephalus sanguineus]
XP_032880922.1	594	Chitin_synth_2	1.1e-26	7.9e-25	5e-21	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Amblyraja radiata]
XP_035669160.1	1048	Chitin_synth_2	1.1e-26	0.06	380.0	chitin synthase chs-2-like [Branchiostoma floridae]
XP_034301310.1	1783	Chitin_synth_2	1.2e-26	4e-27	2.5e-23	chitin synthase chs-2 isoform X3 [Crassostrea gigas]
XP_036402786.1	1229	Chitin_synth_2	1.2e-26	0.0052	33.0	chitin synthase chs-2-like [Megalops cyprinoides]
XP_033725124.1	1623	Chitin_synth_2	1.3e-26	5.6000000000000005e-30	3.6e-26	uncharacterized protein LOC117315086 isoform X3 [Pecten maximus]
XP_033725124.1	1623	Chitin_synth_2	1.3e-26	1.7	11000.0	uncharacterized protein LOC117315086 isoform X3 [Pecten maximus]
XP_040583648.1	1629	Chitin_synth_2	1.4e-26	0.01	66.0	chitin synthase chs-2-like [Lepeophtheirus salmonis]
XP_025078069.1	1148	Chitin_synth_2	1.6e-26	2.5000000000000002e-30	1.6e-26	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pomacea canaliculata]
XP_029920309.1	665	Chitin_synth_2	1.7e-26	1.2e-26	7.5e-23	chitin synthase chs-1-like [Myripristis murdjan]
XP_032510524.1	1564	Chitin_synth_2	1.7e-26	6.2e-25	3.9e-21	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Danaus plexippus plexippus]
XP_032363512.1	338	Chitin_synth_2	1.7e-26	0.0022	14.0	chitin synthase chs-2-like [Etheostoma spectabile]
XP_023201014.1	1287	Chitin_synth_2	1.8e-26	8.2e-29	5.2e-25	uncharacterized protein LOC102223149 [Xiphophorus maculatus]
XP_023201014.1	1287	Chitin_synth_2	1.8e-26	0.00085	5.4	uncharacterized protein LOC102223149 [Xiphophorus maculatus]
XP_037563363.1	1604	Chitin_synth_2	1.8e-26	8e-27	5.1e-23	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Dermacentor silvarum]
XP_037563363.1	1604	Chitin_synth_2	1.8e-26	0.023	140.0	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Dermacentor silvarum]
XP_038211608.1	1565	Chitin_synth_2	1.9e-26	6.899999999999999e-24	4.4e-20	chitin synthase chs-2 isoform X3 [Zerene cesonia]
XP_038211608.1	1565	Chitin_synth_2	1.9e-26	7.1e-05	0.45	chitin synthase chs-2 isoform X3 [Zerene cesonia]
XP_041976394.1	1562	Chitin_synth_2	2.1e-26	2.9e-24	1.8e-20	chitin synthase chs-2 isoform X2 [Aricia agestis]
XP_041976394.1	1562	Chitin_synth_2	2.1e-26	2.9e-05	0.18	chitin synthase chs-2 isoform X2 [Aricia agestis]
XP_043284265.1	1133	Chitin_synth_2	2.2e-26	0.0014	9.1	chitin synthase chs-2-like [Venturia canescens]
XP_033733062.1	2434	Chitin_synth_2	2.4e-26	1.5e-25	9.200000000000001e-22	uncharacterized protein LOC117322317 [Pecten maximus]
XP_044028475.1	1267	Chitin_synth_2	2.4e-26	9.4e-26	6e-22	chitin synthase chs-1-like [Siniperca chuatsi]
XP_030203546.1	1325	Chitin_synth_2	2.7e-26	7.3e-26	4.600000000000001e-22	chitin synthase chs-1-like [Gadus morhua]
XP_025083464.1	1183	Chitin_synth_2	2.9e-26	0.0085	54.0	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pomacea canaliculata]
XP_041976387.1	1562	Chitin_synth_2	2.9e-26	3.7999999999999995e-24	2.4e-20	chitin synthase chs-2 isoform X1 [Aricia agestis]
XP_034748682.1	600	Chitin_synth_2	3.1e-26	0.00062	3.9	chitin synthase-like [Etheostoma cragini]
XP_037038015.1	761	Chitin_synth_2	3.5e-26	0.087	550.0	chitin synthase D-like isoform X1 [Bradysia coprophila]
XP_037297643.1	1564	Chitin_synth_2	3.7e-26	2.6999999999999997e-24	1.7e-20	LOW QUALITY PROTEIN: chitin synthase chs-2 [Manduca sexta]
XP_037297643.1	1564	Chitin_synth_2	3.7e-26	0.00011	0.72	LOW QUALITY PROTEIN: chitin synthase chs-2 [Manduca sexta]
XP_032880924.1	1042	Chitin_synth_2	3.7e-26	9.3e-25	5.9e-21	chitin synthase chs-2-like [Amblyraja radiata]
XP_025083706.1	1490	Chitin_synth_2	4.2e-26	1.5000000000000002e-28	9.2e-25	LOW QUALITY PROTEIN: uncharacterized protein LOC112557843 [Pomacea canaliculata]
XP_025083706.1	1490	Chitin_synth_2	4.2e-26	0.84	5300.0	LOW QUALITY PROTEIN: uncharacterized protein LOC112557843 [Pomacea canaliculata]
XP_031150650.2	1074	Chitin_synth_2	4.5e-26	8.4e-27	5.3e-23	chitin synthase chs-2-like [Sander lucioperca]
XP_031150650.2	1074	Chitin_synth_2	4.5e-26	0.00019	1.2	chitin synthase chs-2-like [Sander lucioperca]
XP_041374240.1	1790	Chitin_synth_2	4.7e-26	1.3e-27	8.000000000000001e-24	chitin synthase chs-2-like [Gigantopelta aegis]
XP_041374240.1	1790	Chitin_synth_2	4.7e-26	0.092	580.0	chitin synthase chs-2-like [Gigantopelta aegis]
XP_044020795.1	1188	Chitin_synth_2	4.7e-26	2.5e-27	1.6000000000000002e-23	chitin synthase chs-2-like isoform X2 [Aphidius gifuensis]
XP_035990232.1	1050	Chitin_synth_2	5.1e-26	0.0012	7.5	uncharacterized protein LOC118562043 [Fundulus heteroclitus]
XP_034319776.1	1624	Chitin_synth_2	5.2e-26	9.5	60000.0	uncharacterized protein LOC105341257 isoform X2 [Crassostrea gigas]
XP_034319776.1	1624	Chitin_synth_2	5.2e-26	0.95	6000.0	uncharacterized protein LOC105341257 isoform X2 [Crassostrea gigas]
XP_035658099.1	1729	Chitin_synth_2	5.3e-26	0.04	250.0	chitin synthase chs-1-like [Branchiostoma floridae]
XP_039594756.1	1219	Chitin_synth_2	5.3e-26	4.400000000000001e-28	2.7999999999999998e-24	chitin synthase chs-2-like isoform X2 [Polypterus senegalus]
XP_022301694.1	1900	Chitin_synth_2	5.4e-26	0.012	77.0	LOW QUALITY PROTEIN: uncharacterized protein LOC111109754 [Crassostrea virginica]
XP_037877646.1	1563	Chitin_synth_2	5.5e-26	1.0999999999999998e-24	6.8e-21	chitin synthase A isoform X3 [Bombyx mori]
XP_037877646.1	1563	Chitin_synth_2	5.5e-26	0.00016	0.99	chitin synthase A isoform X3 [Bombyx mori]
XP_037877645.1	1573	Chitin_synth_2	5.6e-26	1.0999999999999998e-24	6.9e-21	chitin synthase A isoform X1 [Bombyx mori]
XP_037877645.1	1573	Chitin_synth_2	5.6e-26	0.00016	1.0	chitin synthase A isoform X1 [Bombyx mori]
XP_044020793.1	1516	Chitin_synth_2	5.899999999999999e-26	0.22	1400.0	chitin synthase chs-2-like isoform X1 [Aphidius gifuensis]
XP_033728979.1	1659	Chitin_synth_2	6e-26	9.2e-27	5.8e-23	chitin synthase chs-2-like [Pecten maximus]
XP_021323454.1	1094	Chitin_synth_2	6.2e-26	8.5e-26	5.4e-22	uncharacterized protein si:ch211-264e16.2 isoform X1 [Danio rerio]
XP_021323454.1	1094	Chitin_synth_2	6.2e-26	8.5e-05	0.54	uncharacterized protein si:ch211-264e16.2 isoform X1 [Danio rerio]
XP_039764506.1	1565	Chitin_synth_2	6.699999999999999e-26	5.699999999999999e-24	3.6e-20	chitin synthase chs-2 [Pararge aegeria]
XP_032792018.1	1594	Chitin_synth_2	6.8e-26	1.7999999999999997e-24	1.1e-20	chitin synthase chs-2-like isoform X2 [Daphnia magna]
XP_032792018.1	1594	Chitin_synth_2	6.8e-26	0.001	6.5	chitin synthase chs-2-like isoform X2 [Daphnia magna]
XP_034323514.1	1298	Chitin_synth_2	6.9e-26	1.1e-29	6.9e-26	chitin synthase chs-2 [Crassostrea gigas]
XP_034323514.1	1298	Chitin_synth_2	6.9e-26	0.13	850.0	chitin synthase chs-2 [Crassostrea gigas]
XP_033747575.1	1470	Chitin_synth_2	7.2e-26	3.8	24000.0	uncharacterized protein LOC117332686 [Pecten maximus]
XP_043072450.1	822	Chitin_synth_2	7.4e-26	5.3e-25	3.4e-21	chitin synthase chs-1-like [Puntigrus tetrazona]
XP_043072450.1	822	Chitin_synth_2	7.4e-26	0.0064	41.0	chitin synthase chs-1-like [Puntigrus tetrazona]
