has2	XP_004086691.1	XM_004086643.4	GCF_002234675.1_ASM223467v1_genomic
has2	XP_004566868.2	XM_004566811.3	GCF_000238955.4_M_zebra_UMD2a_genomic
HAS2	XP_004580762.1	XM_004580705.2	GCF_014633375.1_OchPri4.0_genomic
HAS2	XP_005019097.1	XM_005019040.5	GCF_015476345.1_ZJU1.0_genomic
HAS2	XP_005042501.1	XM_005042444.2	GCF_000247815.1_FicAlb1.5_genomic
HAS2	XP_005288805.1	XM_005288748.4	GCF_000241765.4_Chrysemys_picta_BioNano-3.0.4_genomic
Has2	XP_005316252.1	XM_005316195.3	GCF_016881025.1_HiC_Itri_2_genomic
Has2	XP_005354658.1	XM_005354601.2	GCF_000317375.1_MicOch1.0_genomic
HAS2	XP_005564062.1	XM_005564005.3	GCF_012559485.2_MFA1912RKSv2_genomic
HAS2	XP_005688930.1	XM_005688873.3	GCF_001704415.2_ARS1.2_genomic
has2	XP_005799073.1	XM_005799016.2	GCF_002775205.1_X_maculatus-5.0-male_genomic
has2	XP_006636013.1	XM_006635950.2	GCF_000242695.1_LepOcu1_genomic
Has2	XP_006982443.1	XM_006982381.2	GCF_003704035.1_HU_Pman_2.1.3_genomic
HAS2	XP_007063455.1	XM_007063393.4	GCF_015237465.2_rCheMyd1.pri.v2_genomic
HAS2	XP_007075654.1	XM_007075592.2	GCF_018350195.1_P.tigris_Pti1_mat1.1_genomic
HAS2	XP_007106994.1	XM_007106932.2	GCF_002837175.2_ASM283717v2_genomic
has2	XP_008115126.1	XM_008116919.2	GCF_000090745.1_AnoCar2.0_genomic
HAS2	XP_008253862.1	XM_008255640.2	GCF_000003625.3_OryCun2.0_genomic
has2	XP_008322177.1	XM_008323955.3	GCF_000523025.1_Cse_v1.0_genomic
has2	XP_008430237.1	XM_008432015.1	GCF_000633615.1_Guppy_female_1.0_MT_genomic
HAS2	XP_008503559.1	XM_008505337.2	GCF_003957555.1_bCalAnn1_v1.p_genomic
HAS2	XP_010379820.1	XM_010381518.2	GCF_007565055.1_ASM756505v1_genomic
has2	XP_010740604.1	XM_010742302.3	GCF_000972845.2_L_crocea_2.0_genomic
has2	XP_010878735.2	XM_010880433.5	GCF_011004845.1_fEsoLuc1.pri_genomic
HAS2	XP_010989299.1	XM_010990997.2	GCF_000803125.2_CamDro3_genomic
HAS2	XP_012598796.1	XM_012743342.1	GCF_000165445.2_Mmur_3.0_genomic
has2	XP_012681908.1	XM_012826454.2	GCF_900700415.2_Ch_v2.0.2_genomic
HAS2	XP_012781111.1	XM_012925657.1	GCF_014633375.1_OchPri4.0_genomic
HAS2	XP_014710785.1	XM_014855299.2	GCF_016077325.2_ASM1607732v2_genomic
HAS2	XP_015475607.1	XM_015620121.2	GCF_001522545.3_Parus_major1.1_genomic
HAS2	XP_015711724.1	XM_015856238.2	GCF_001577835.2_Coturnix_japonica_2.1_genomic
has2	XP_015804941.1	XM_015949455.1	GCF_001465895.1_Nfu_20140520_genomic
has2	XP_017265377.1	XM_017409888.3	GCF_001649575.2_ASM164957v2_genomic
has2	XP_017541426.2	XM_017685937.2	GCF_015220715.1_fPygNat1.pri_genomic
has2	XP_018618206.1	XM_018762690.2	GCF_900964775.1_fSclFor1.1_genomic
HAS2	XP_019664187.1	XM_019808628.2	GCF_002007445.2_ASM200744v3_genomic
Has2	XP_021039450.1	XM_021183791.1	GCF_900094665.1_CAROLI_EIJ_v1.1_genomic
Has2	XP_021072243.1	XM_021216584.2	GCF_900095145.1_PAHARI_EIJ_v1.1_genomic
HAS2	XP_021243479.1	XM_021387804.1	GCF_002078875.1_NumMel1.0_genomic
HAS2	XP_021402110.1	XM_021546435.2	GCF_005870125.1_lonStrDom2_genomic
HAS2	XP_021544089.1	XM_021688414.2	GCF_002201575.2_ASM220157v2_genomic
HAS2	XP_023078840.1	XM_023223072.1	GCF_002776525.4_ASM277652v4_genomic
HAS2	XP_023985187.1	XM_024129419.2	GCF_002837175.2_ASM283717v2_genomic
HAS2	XP_024107202.1	XM_024251434.1	GCF_002880775.1_Susie_PABv2_genomic
has2	XP_024119263.1	XM_024263495.2	GCF_002922805.2_ASM292280v2_genomic
HAS2	XP_024201035.1	XM_024345267.1	GCF_002880755.1_Clint_PTRv2_genomic
has2	XP_024244657.1	XM_024388889.1	GCF_018296145.1_Otsh_v2.0_genomic
HAS2	XP_025250275.1	XM_025394490.1	GCF_003255815.1_Tgel_1.0_genomic
has2	XP_026795387.1	XM_026939586.2	GCF_009078355.1_GENO_Phyp_1.0_genomic
has2	XP_026854895.1	XM_026999094.2	GCF_013358815.1_fEleEle1.pri_genomic
HAS2	XP_027416735.1	XM_027560934.1	GCF_003369695.1_UOA_Brahman_1_genomic
HAS2	XP_027437936.1	XM_027582135.1	GCF_009762305.2_mZalCal1.pri.v2_genomic
has2	XP_027871933.1	XM_028016132.1	GCF_001444195.1_X_couchianus-1.0_genomic
HAS2	XP_028389628.1	XM_028533827.2	GCF_004126475.2_mPhyDis1.pri.v3_genomic
has2	XP_028437348.1	XM_028581547.1	GCF_004354835.1_PFLA_1.0_genomic
HAS2	XP_028592055.1	XM_028736222.1	GCF_004329235.1_PodMur_1.0_genomic
Has2	XP_028727736.1	XM_028871903.2	GCF_004664715.2_UCI_PerLeu_2.1_genomic
HAS2	XP_028917840.1	XM_029062007.1	GCF_004115215.2_mOrnAna1.pri.v4_genomic
HAS2	XP_028917843.1	XM_029062010.1	GCF_004115215.2_mOrnAna1.pri.v4_genomic
has2	XP_028986035.1	XM_029130202.2	GCF_900634795.3_fBetSpl5.3_genomic
has2	XP_028986036.1	XM_029130203.2	GCF_900634795.3_fBetSpl5.3_genomic
has2	XP_029307938.1	XM_029452078.1	GCF_900634415.1_fCotGob3.1_genomic
HAS2	XP_029779462.1	XM_029923602.1	GCF_006229205.1_meerkat_22Aug2017_6uvM2_HiC_genomic
HAS2	XP_029868684.1	XM_030012824.2	GCF_900496995.4_bAquChr1.4_genomic
has2	XP_029928401.1	XM_030072541.1	GCF_902150065.1_fMyrMur1.1_genomic
has2	XP_029958774.1	XM_030102914.1	GCF_902148845.1_fSalaFa1.1_genomic
has2	XP_030013198.1	XM_030157338.1	GCF_902148855.1_fSphaOr1.1_genomic
HAS2	XP_030160146.1	XM_030304286.1	GCF_007474595.2_mLynCan4.pri.v2_genomic
has2	XP_030227219.1	XM_030371359.1	GCF_902167405.1_gadMor3.0_genomic
HAS2	XP_030363040.1	XM_030507180.1	GCF_004027225.2_bStrHab1.2.pri_genomic
HAS2	XP_030409626.1	XM_030553766.1	GCF_007399415.2_rGopEvg1_v1.p_genomic
has2	XP_030606051.1	XM_030750191.1	GCF_007364275.1_fArcCen1_genomic
has2	XP_030606052.1	XM_030750192.1	GCF_007364275.1_fArcCen1_genomic
has2	XP_030638536.1	XM_030782676.1	GCF_902362185.1_fChaCha1.1_genomic
HAS2	XP_030793166.1	XM_030937306.1	GCF_007565055.1_ASM756505v1_genomic
HAS2	XP_030798965.1	XM_030943105.1	GCF_901933205.1_STF_HiC_genomic
HAS2	XP_030869424.1	XM_031013564.1	GCF_008122165.1_Kamilah_GGO_v0_genomic
has2	XP_031134267.1	XM_031278407.2	GCF_008315115.2_SLUC_FBN_1.2_genomic
Has2	XP_031214923.1	XM_031359063.1	GCF_008632895.1_UCSF_Mcou_1_genomic
has2	XP_031604034.1	XM_031748174.2	GCF_013358895.1_ZZ_aureus_genomic
HAS2	XP_031988307.1	XM_032132416.1	GCF_009650955.1_bCorMon1.pri_genomic
HAS2	XP_032038035.1	XM_032182144.1	GCF_009819795.1_bAytFul2.pri_genomic
HAS2	XP_032079153.1	XM_032223262.1	GCF_009769535.1_rThaEle1.pri_genomic
HAS2	XP_032172362.1	XM_032316471.1	GCF_009829155.1_mMusErm1.Pri_genomic
has2	XP_032375419.1	XM_032519528.1	GCF_008692095.1_UIUC_Espe_1.0_genomic
has2	XP_032375420.1	XM_032519529.1	GCF_008692095.1_UIUC_Espe_1.0_genomic
has2	XP_032415496.1	XM_032559605.1	GCF_003331165.1_Xiphophorus_hellerii-4.1_genomic
HAS2	XP_032465924.1	XM_032610033.1	GCF_008692025.1_mPhoSin1.pri_genomic
HAS2	XP_032546922.1	XM_032691031.1	GCF_009829145.1_bChiLan1.pri_genomic
Has2	XP_032746737.1	XM_032890846.1	GCF_011064425.1_Rrattus_CSIRO_v1_genomic
has2	XP_032874985.1	XM_033019094.1	GCF_010909765.2_sAmbRad1.1.pri_genomic
HAS2	XP_032922475.1	XM_033066584.1	GCF_009819885.2_bCatUst1.pri.v2_genomic
HAS2	XP_033011690.1	XM_033155799.1	GCF_009819535.1_rLacAgi1.pri_genomic
has2	XP_033495821.1	XM_033639930.1	GCF_005281545.1_ASM528154v1_genomic
has2	XP_033837065.1	XM_033981174.1	GCF_009829125.1_fPerMag1.pri_genomic
has2	XP_033957628.1	XM_034101737.1	GCF_902827115.1_fPseGeo1.1_genomic
Has2	XP_034373127.1	XM_034517236.1	GCF_011762505.1_mArvNil1.pat.X_genomic
has2	XP_034384923.1	XM_034529032.1	GCF_009769545.1_fCycLum1.pri_genomic
has2	XP_034467878.1	XM_034611987.1	GCF_009819705.1_fHipHip1.pri_genomic
has2	XP_034554125.1	XM_034698234.1	GCF_009762535.1_fNotCel1.pri_genomic
HAS2	XP_034619431.1	XM_034763540.1	GCF_013100865.1_CAS_Tse_1.0_genomic
has2	XP_034730802.1	XM_034874911.1	GCF_013103735.1_CSU_Ecrag_1.0_genomic
has2	XP_034730803.1	XM_034874912.1	GCF_013103735.1_CSU_Ecrag_1.0_genomic
HAS2	XP_034982046.1	XM_035126155.1	GCF_011800845.1_UG_Zviv_1_genomic
HAS2	XP_034982047.1	XM_035126156.1	GCF_011800845.1_UG_Zviv_1_genomic
has2	XP_035020593.1	XM_035164702.2	GCF_022539355.2_HSTE1.2_genomic
HAS2	XP_035175172.1	XM_035319281.1	GCF_011077185.1_BPBGC_Ojam_1.0_genomic
has2	XP_035266574.1	XM_035410683.1	GCF_013347855.1_fAngAng1.pri_genomic
has2	XP_035477743.1	XM_035621850.2	GCF_022379125.1_ASM2237912v1_genomic
has2	XP_035625363.1	XM_035769470.1	GCF_012931545.1_Oket_V1_genomic
has2	XP_035862513.1	XM_036006620.1	GCF_008315115.2_SLUC_FBN_1.2_genomic
HAS2	XP_035887278.1	XM_036031385.1	GCF_004126475.2_mPhyDis1.pri.v3_genomic
has2	XP_035985981.1	XM_036130088.1	GCF_011125445.2_MU-UCD_Fhet_4.1_genomic
Has2	XP_036064564.1	XM_036208671.1	GCF_903995425.1_mOncTor1.1_genomic
HAS2	XP_036260255.1	XM_036404362.1	GCF_012460135.1_BPBGC_Mater_1.0_genomic
has2	XP_036395408.1	XM_036539515.1	GCF_013368585.1_fMegCyp1.pri_genomic
HAS2	XP_036597375.1	XM_036741480.1	GCF_011100635.1_mTriVul1.pri_genomic
HAS2	XP_036686851.1	XM_036830956.1	GCF_009873245.2_mBalMus1.pri.v3_genomic
HAS2	XP_036686852.1	XM_036830957.1	GCF_009873245.2_mBalMus1.pri.v3_genomic
has2	XP_036791534.1	XM_036935639.1	GCF_013265735.2_USDA_OmykA_1.1_genomic
has2	XP_036928769.1	XM_037072874.1	GCF_904848185.1_fAcaLat1.1_genomic
has2	XP_037130005.1	XM_037274110.1	GCF_901709675.1_fSynAcu1.2_genomic
HAS2	XP_037238133.1	XM_037382236.1	GCF_015220075.1_bFalRus1.pri_genomic
has2	XP_037533045.1	XM_037677117.1	GCF_014905685.2_NemWhi1_genomic
has2	XP_037639432.1	XM_037783504.1	GCF_015220745.1_fSebUmb1.pri_genomic
HAS2	XP_037658909.1	XM_037802981.1	GCF_015220235.1_mChoDid1.pri_genomic
HAS2	XP_037985264.1	XM_038129336.1	GCF_015832195.1_Motacilla_alba_V1.0_pri_genomic
Has2	XP_038199534.1	XM_038343606.1	GCF_903992535.2_mArvAmp1.2_genomic
HAS2	XP_038244222.2	XM_038388294.2	GCF_009764565.3_rDerCor1.pri.v4_genomic
HAS2	XP_038540859.1	XM_038684931.1	GCF_014441545.1_ROS_Cfam_1.0_genomic
HAS2	XP_038540860.1	XM_038684932.1	GCF_014441545.1_ROS_Cfam_1.0_genomic
HAS2	XP_038601399.1	XM_038745471.1	GCF_015852505.1_mTacAcu1.pri_genomic
HAS2	XP_038601400.1	XM_038745472.1	GCF_015852505.1_mTacAcu1.pri_genomic
HAS2	XP_038601401.1	XM_038745473.1	GCF_015852505.1_mTacAcu1.pri_genomic
has2	XP_038849272.1	XM_038993344.1	GCF_016432855.1_SaNama_1.0_genomic
HAS2	XP_039377194.1	XM_039521260.1	GCF_016161935.1_ASM1616193v1_genomic
HAS2	XP_039377195.1	XM_039521261.1	GCF_016161935.1_ASM1616193v1_genomic
has2	XP_039593205.1	XM_039737271.1	GCF_016835505.1_ASM1683550v1_genomic
has2	XP_039660699.1	XM_039804765.1	GCF_010015445.1_GENO_Pfluv_1.0_genomic
has2	XP_039974844.1	XM_040118910.1	GCF_016859285.1_ASM1685928v1_genomic
has2	XP_040022314.1	XM_040166380.1	GCF_016920845.1_GAculeatus_UGA_version5_genomic
HAS2	XP_040210844.1	XM_040354910.1	GCF_905171775.1_aRanTem1.1_genomic
HAS2	XP_040289279.1	XM_040433345.1	GCF_905171765.1_aBufBuf1.1_genomic
HAS2	XP_040402919.1	XM_040546985.1	GCF_009769625.2_bCygOlo1.pri.v2_genomic
HAS2	XP_040444729.1	XM_040588795.1	GCF_017639655.2_bFalNau1.pat_genomic
HAS2	XP_040531402.1	XM_040675468.2	GCF_016699485.2_bGalGal1.mat.broiler.GRCg7b_genomic
has2	XP_040899383.1	XM_041043449.1	GCF_017976425.1_fToxJac2.pri_genomic
has2	XP_041046368.1	XM_041190434.1	GCF_017639515.1_sCarCar2.pri_genomic
HAS2	XP_041624392.1	XM_041768458.1	GCF_018345385.1_ASM1834538v1_genomic
HAS2	XP_041624393.1	XM_041768459.1	GCF_018345385.1_ASM1834538v1_genomic
has2	XP_041649735.1	XM_041793801.1	GCF_018320785.1_ASM1832078v1_genomic
has2	XP_041798875.1	XM_041942941.1	GCF_017976325.1_fCheRos1.pri_genomic
has2	XP_041844358.1	XM_041988424.1	GCF_017639745.1_fMelBoe1.pri_genomic
has2	XP_041943637.1	XM_042087703.1	GCF_018492685.1_fAloSap1.pri_genomic
has2	XP_041943638.1	XM_042087704.1	GCF_018492685.1_fAloSap1.pri_genomic
has2	XP_042280331.1	XM_042424397.1	GCF_910596095.1_fThuMac1.1_genomic
has2	XP_042280332.1	XM_042424398.1	GCF_910596095.1_fThuMac1.1_genomic
has2	XP_042280333.1	XM_042424399.1	GCF_910596095.1_fThuMac1.1_genomic
HAS2	XP_042317505.1	XM_042461571.1	GCF_019175285.1_SceUnd_v1.1_genomic
HAS2	XP_042317506.1	XM_042461572.1	GCF_019175285.1_SceUnd_v1.1_genomic
has2	XP_042346056.1	XM_042490122.1	GCF_008729295.1_YSFRI_Pleo_2.0_genomic
has2	XP_042596644.1	XM_042740710.1	GCF_018340385.1_ASM1834038v1_genomic
HAS2	XP_042779726.1	XM_042923792.1	GCF_018350215.1_P.leo_Ple1_pat1.1_genomic
has2	XP_043116176.1	XM_043260241.1	GCF_018831695.1_ASM1883169v1_genomic
HAS2	XP_043339756.1	XM_043483821.1	GCF_019320065.1_ASM1932006v1_genomic
HAS2	XP_043363327.1	XM_043507392.1	GCF_009764565.3_rDerCor1.pri.v4_genomic
HAS2	XP_043457615.1	XM_043601680.1	GCF_016509475.1_Fcat_Pben_1.1_paternal_pri_genomic
has2	XP_043544613.1	XM_043688678.1	GCF_004010195.1_ASM401019v2_genomic
has2	XP_043544614.1	XM_043688679.1	GCF_004010195.1_ASM401019v2_genomic
HAS2	XP_043736055.1	XM_043880120.1	GCF_910594005.1_mCerEla1.1_genomic
HAS2	XP_043834200.1	XM_043978265.1	GCF_019393635.1_mDroGli1.pri_genomic
has2	XP_043889263.1	XM_044033328.1	GCF_019176455.1_IFAPA_SoseM_1_genomic
HAS2	XP_043922845.1	XM_044066910.1	GCF_019279795.1_PAN1.0_genomic
has2	XP_043973774.1	XM_044117839.1	GCF_019740435.1_SWU_Gaff_1.0_genomic
has2	XP_044064530.1	XM_044208595.1	GCF_020085105.1_ASM2008510v1_genomic
HAS2	XP_044100958.1	XM_044245023.1	GCF_020171115.1_ASM_NN_V1_genomic
HAS2	XP_044149773.1	XM_044293838.1	GCF_014858855.1_ASM1485885v1_genomic
has2	XP_044216323.1	XM_044360388.1	GCF_914725855.1_fThuAlb1.1_genomic
HAS2	XP_044514211.1	XM_044658276.1	GCF_016433145.1_AgileGrace_genomic
HAS2	XP_044862018.1	XM_045006083.1	GCF_020497125.1_ASM2049712v1_genomic
has3_1	NP_775327.2	NM_173220.2_1	GCF_000002035.6_GRCz11_genomic
Has3_1	XP_035298544.1	XM_035442653.1	GCF_003668045.3_CriGri-PICRH-1.0_genomic
HAS3_4	XP_038385497.1	XM_038529569.1	GCF_000002285.5_Dog10K_Boxer_Tasha_genomic
HAS3_4	XP_038385498.1	XM_038529570.1	GCF_000002285.5_Dog10K_Boxer_Tasha_genomic
has3.L	XP_018113437.2	XM_018257948.2	GCF_017654675.1_Xenopus_laevis_v10.1_genomic
HAS3	NP_001001268.1	NM_001001268.1	GCF_000003025.6_Sscrofa11.1_genomic
HAS3	NP_001076178.1	NM_001082709.1	GCF_000003625.3_OryCun2.0_genomic
HAS3	NP_001104247.2	NM_001110777.2	GCF_003339765.1_Mmul_10_genomic
HAS3	NP_001179796.1	NM_001192867.1	GCF_002263795.2_ARS-UCD1.3_genomic
HAS3	NP_001186209.1	NM_001199280.2	GCF_000001405.40_GRCh38.p14_genomic
HAS3	NP_001186209.1	NM_001199280.2	GCF_009914755.1_T2T-CHM13v2.0_genomic
Has3	NP_001317977.1	NM_001331048.1	GCF_000001635.27_GRCm39_genomic
HAS3	NP_005320.2	NM_005329.3	GCF_000001405.40_GRCh38.p14_genomic
HAS3	NP_005320.2	NM_005329.3	GCF_009914755.1_T2T-CHM13v2.0_genomic
Has3	NP_032243.2	NM_008217.4	GCF_000001635.27_GRCm39_genomic
HAS3	NP_619515.1	NM_138612.3	GCF_000001405.40_GRCh38.p14_genomic
HAS3	NP_619515.1	NM_138612.3	GCF_009914755.1_T2T-CHM13v2.0_genomic
Has3	NP_758822.1	NM_172319.1	GCF_015227675.2_mRatBN7.2_genomic
has3	NP_775327.2	NM_173220.2	GCF_000002035.6_GRCz11_genomic
has3.S	XP_018114998.2	XM_018259509.2	GCF_017654675.1_Xenopus_laevis_v10.1_genomic
has3.S	XP_041417114.1	XM_041561180.1	GCF_017654675.1_Xenopus_laevis_v10.1_genomic
HAS3	XP_001168498.2	XM_001168498.5	GCF_002880755.1_Clint_PTRv2_genomic
HAS3	XP_001366683.1	XM_001366646.3	GCF_000002295.2_MonDom5_genomic
HAS3	XP_001511307.2	XM_001511257.2	GCF_004115215.2_mOrnAna1.pri.v4_genomic
HAS3	XP_002826626.1	XM_002826580.3	GCF_002880775.1_Susie_PABv2_genomic
has3	XP_002936057.2	XM_002936011.5	GCF_000004195.4_UCB_Xtro_10.0_genomic
has3	XP_003449238.1	XM_003449190.5	GCF_001858045.2_O_niloticus_UMD_NMBU_genomic
HAS3	XP_003998242.2	XM_003998193.6	GCF_018350175.1_F.catus_Fca126_mat1.0_genomic
HAS3	XP_004087341.1	XM_004087293.2	GCF_006542625.1_Asia_NLE_v1_genomic
has3	XP_004556264.1	XM_004556207.1	GCF_000238955.4_M_zebra_UMD2a_genomic
HAS3	XP_004584034.1	XM_004583977.2	GCF_014633375.1_OchPri4.0_genomic
HAS3	XP_005052285.1	XM_005052228.2	GCF_000247815.1_FicAlb1.5_genomic
HAS3	XP_005218517.1	XM_005218460.4	GCF_002263795.2_ARS-UCD1.3_genomic
HAS3	XP_005255978.1	XM_005255921.3	GCF_000001405.40_GRCh38.p14_genomic
HAS3	XP_005310642.1	XM_005310585.4	GCF_000241765.4_Chrysemys_picta_BioNano-3.0.4_genomic
has3	XP_005795847.1	XM_005795790.2	GCF_002775205.1_X_maculatus-5.0-male_genomic
Has3	XP_006255623.1	XM_006255561.4	GCF_015227675.2_mRatBN7.2_genomic
Has3	XP_006530763.1	XM_006530700.4	GCF_000001635.27_GRCm39_genomic
Has3	XP_006530764.1	XM_006530701.4	GCF_000001635.27_GRCm39_genomic
has3	XP_006641229.1	XM_006641166.2	GCF_000242695.1_LepOcu1_genomic
Has3	XP_006974213.1	XM_006974151.3	GCF_003704035.1_HU_Pman_2.1.3_genomic
HAS3	XP_007062507.1	XM_007062445.4	GCF_015237465.2_rCheMyd1.pri.v2_genomic
HAS3	XP_007090413.1	XM_007090351.3	GCF_018350195.1_P.tigris_Pti1_mat1.1_genomic
HAS3	XP_007110834.1	XM_007110772.3	GCF_002837175.2_ASM283717v2_genomic
has3	XP_007249277.3	XM_007249215.4	GCF_023375975.1_AstMex3_surface_genomic
HAS3	XP_007477417.1	XM_007477355.2	GCF_000002295.2_MonDom5_genomic
HAS3	XP_007477418.1	XM_007477356.2	GCF_000002295.2_MonDom5_genomic
HAS3	XP_007477419.1	XM_007477357.2	GCF_000002295.2_MonDom5_genomic
HAS3	XP_008255761.1	XM_008257539.2	GCF_000003625.3_OryCun2.0_genomic
has3	XP_008309633.1	XM_008311411.3	GCF_000523025.1_Cse_v1.0_genomic
has3	XP_008410764.1	XM_008412542.2	GCF_000633615.1_Guppy_female_1.0_MT_genomic
has3	XP_009291796.1	XM_009293521.3	GCF_000002035.6_GRCz11_genomic
HAS3	XP_009429383.1	XM_009431108.3	GCF_002880755.1_Clint_PTRv2_genomic
HAS3	XP_009429384.1	XM_009431109.3	GCF_002880755.1_Clint_PTRv2_genomic
HAS3	XP_010353330.1	XM_010355028.2	GCF_007565055.1_ASM756505v1_genomic
HAS3	XP_010716460.1	XM_010718158.2	GCF_000146605.3_Turkey_5.1_genomic
has3	XP_010882449.1	XM_010884147.3	GCF_011004845.1_fEsoLuc1.pri_genomic
has3	XP_010882450.1	XM_010884148.3	GCF_011004845.1_fEsoLuc1.pri_genomic
HAS3	XP_010977531.1	XM_010979229.2	GCF_000803125.2_CamDro3_genomic
HAS3	XP_010977532.1	XM_010979230.2	GCF_000803125.2_CamDro3_genomic
HAS3	XP_011521363.1	XM_011523061.3	GCF_000001405.40_GRCh38.p14_genomic
HAS3	XP_012597858.1	XM_012742404.2	GCF_000165445.2_Mmur_3.0_genomic
HAS3	XP_012597860.1	XM_012742406.2	GCF_000165445.2_Mmur_3.0_genomic
HAS3	XP_012597861.1	XM_012742407.2	GCF_000165445.2_Mmur_3.0_genomic
HAS3	XP_012597862.1	XM_012742408.1	GCF_000165445.2_Mmur_3.0_genomic
HAS3	XP_012597863.1	XM_012742409.1	GCF_000165445.2_Mmur_3.0_genomic
HAS3	XP_012597864.1	XM_012742410.2	GCF_000165445.2_Mmur_3.0_genomic
has3	XP_012697927.1	XM_012842473.3	GCF_900700415.2_Ch_v2.0.2_genomic
has3	XP_012707764.2	XM_012852310.3	GCF_011125445.2_MU-UCD_Fhet_4.1_genomic
has3	XP_013979743.1	XM_014124268.2	GCF_905237065.1_Ssal_v3.1_genomic
HAS3	XP_014411245.1	XM_014555759.2	GCF_009834535.1_BCGSAC_Cfer_1.0_genomic
HAS3	XP_014411246.1	XM_014555760.2	GCF_009834535.1_BCGSAC_Cfer_1.0_genomic
HAS3	XP_014411248.1	XM_014555762.2	GCF_009834535.1_BCGSAC_Cfer_1.0_genomic
HAS3	XP_014683162.1	XM_014827676.2	GCF_016077325.2_ASM1607732v2_genomic
HAS3	XP_014683163.2	XM_014827677.2	GCF_016077325.2_ASM1607732v2_genomic
HAS3	XP_015298584.1	XM_015443098.2	GCF_012559485.2_MFA1912RKSv2_genomic
HAS3	XP_015331190.1	XM_015475704.2	GCF_002263795.2_ARS-UCD1.3_genomic
HAS3	XP_015331191.1	XM_015475705.2	GCF_002263795.2_ARS-UCD1.3_genomic
HAS3	XP_015495018.1	XM_015639532.2	GCF_001522545.3_Parus_major1.1_genomic
HAS3	XP_015729811.1	XM_015874325.2	GCF_001577835.2_Coturnix_japonica_2.1_genomic
has3	XP_015820660.1	XM_015965174.1	GCF_001465895.1_Nfu_20140520_genomic
has3	XP_015820661.1	XM_015965175.1	GCF_001465895.1_Nfu_20140520_genomic
has3	XP_016854090.1	XM_016998601.1	GCF_000090745.1_AnoCar2.0_genomic
has3	XP_016854091.1	XM_016998602.1	GCF_000090745.1_AnoCar2.0_genomic
HAS3	XP_017197671.1	XM_017342182.1	GCF_000003625.3_OryCun2.0_genomic
has3	XP_017296531.1	XM_017441042.3	GCF_001649575.2_ASM164957v2_genomic
has3	XP_017546405.1	XM_017690916.2	GCF_015220715.1_fPygNat1.pri_genomic
HAS3	XP_017917688.1	XM_018062199.1	GCF_001704415.2_ARS1.2_genomic
HAS3	XP_017917689.1	XM_018062200.1	GCF_001704415.2_ARS1.2_genomic
HAS3	XP_017917690.1	XM_018062201.1	GCF_001704415.2_ARS1.2_genomic
HAS3	XP_017917691.1	XM_018062202.1	GCF_001704415.2_ARS1.2_genomic
has3	XP_018594996.2	XM_018739480.2	GCF_900964775.1_fSclFor1.1_genomic
has3	XP_018594997.2	XM_018739481.2	GCF_900964775.1_fSclFor1.1_genomic
HAS3	XP_018867521.1	XM_019011976.2	GCF_008122165.1_Kamilah_GGO_v0_genomic
HAS3	XP_018867522.1	XM_019011977.1	GCF_008122165.1_Kamilah_GGO_v0_genomic
HAS3	XP_019834467.1	XM_019978908.1	GCF_000247795.1_Bos_indicus_1.0_genomic
HAS3	XP_019834468.1	XM_019978909.1	GCF_000247795.1_Bos_indicus_1.0_genomic
HAS3	XP_019834469.1	XM_019978910.1	GCF_000247795.1_Bos_indicus_1.0_genomic
HAS3	XP_019834470.1	XM_019978911.1	GCF_000247795.1_Bos_indicus_1.0_genomic
HAS3	XP_019834471.1	XM_019978912.1	GCF_000247795.1_Bos_indicus_1.0_genomic
has3	XP_019896159.1	XM_020040600.2	GCF_011004845.1_fEsoLuc1.pri_genomic
HAS3	XP_020138320.1	XM_020282731.1	GCF_000165445.2_Mmur_3.0_genomic
HAS3	XP_020138321.1	XM_020282732.1	GCF_000165445.2_Mmur_3.0_genomic
has3	XP_020311360.1	XM_020455771.2	GCF_002021735.2_Okis_V2_genomic
HAS3	XP_020949245.1	XM_021093586.1	GCF_000003025.6_Sscrofa11.1_genomic
HAS3	XP_020949247.1	XM_021093588.1	GCF_000003025.6_Sscrofa11.1_genomic
HAS3	XP_020949248.1	XM_021093589.1	GCF_000003025.6_Sscrofa11.1_genomic
HAS3	XP_020949249.1	XM_021093590.1	GCF_000003025.6_Sscrofa11.1_genomic
HAS3	XP_021264335.1	XM_021408660.1	GCF_002078875.1_NumMel1.0_genomic
HAS3	XP_021382659.1	XM_021526984.2	GCF_005870125.1_lonStrDom2_genomic
has3	XP_021425257.2	XM_021569582.2	GCF_013265735.2_USDA_OmykA_1.1_genomic
Has3	XP_021577367.2	XM_021721692.2	GCF_016881025.1_HiC_Itri_2_genomic
Has3	XP_021577368.2	XM_021721693.2	GCF_016881025.1_HiC_Itri_2_genomic
HAS3	XP_023066047.1	XM_023210279.2	GCF_002776525.4_ASM277652v4_genomic
HAS3	XP_023101474.2	XM_023245706.2	GCF_018350175.1_F.catus_Fca126_mat1.0_genomic
HAS3	XP_023492961.1	XM_023637193.1	GCF_002863925.1_EquCab3.0_genomic
HAS3	XP_023492962.1	XM_023637194.1	GCF_002863925.1_EquCab3.0_genomic
has3	XP_023811798.1	XM_023956030.1	GCF_002234675.1_ASM223467v1_genomic
has3	XP_023841109.1	XM_023985341.1	GCF_002910315.2_ASM291031v2_genomic
