XP_039461265.1	1139	Chitin_synth_2	1.2e-27	896	986	0.73	chitin_synthase_chs-1-like_[Oreochromis_aureus]
XP_043593514.1	1571	Chitin_synth_2	1.3e-27	745	947	0.77	chitin_synthase_chs-2_isoform_X5_[Bombus_pyrosoma]
XP_043593514.1	1571	Chitin_synth_2	1.3e-27	964	1100	0.76	chitin_synthase_chs-2_isoform_X5_[Bombus_pyrosoma]
XP_043593507.1	1571	Chitin_synth_2	1.3e-27	745	947	0.77	chitin_synthase_chs-2_isoform_X1_[Bombus_pyrosoma]
XP_043593507.1	1571	Chitin_synth_2	1.3e-27	964	1100	0.76	chitin_synthase_chs-2_isoform_X1_[Bombus_pyrosoma]
XP_029188601.2	1495	Chitin_synth_2	1.3e-27	612	866	0.80	uncharacterized_protein_LOC114955850_[Acropora_millepora]
XP_029188601.2	1495	Chitin_synth_2	1.3e-27	915	987	0.75	uncharacterized_protein_LOC114955850_[Acropora_millepora]
XP_043593510.1	1565	Chitin_synth_2	1.3e-27	739	941	0.77	chitin_synthase_chs-2_isoform_X4_[Bombus_pyrosoma]
XP_043593510.1	1565	Chitin_synth_2	1.3e-27	958	1094	0.76	chitin_synthase_chs-2_isoform_X4_[Bombus_pyrosoma]
XP_043593511.1	1565	Chitin_synth_2	1.3e-27	739	941	0.77	chitin_synthase_chs-2_isoform_X4_[Bombus_pyrosoma]
XP_043593511.1	1565	Chitin_synth_2	1.3e-27	958	1094	0.76	chitin_synthase_chs-2_isoform_X4_[Bombus_pyrosoma]
XP_043593512.1	1565	Chitin_synth_2	1.3e-27	739	941	0.77	chitin_synthase_chs-2_isoform_X4_[Bombus_pyrosoma]
XP_043593512.1	1565	Chitin_synth_2	1.3e-27	958	1094	0.76	chitin_synthase_chs-2_isoform_X4_[Bombus_pyrosoma]
XP_035796292.1	1578	Chitin_synth_2	1.3e-27	734	964	0.76	chitin_synthase_chs-2-like_isoform_X4_[Anopheles_albimanus]
XP_035796292.1	1578	Chitin_synth_2	1.3e-27	964	1086	0.70	chitin_synthase_chs-2-like_isoform_X4_[Anopheles_albimanus]
XP_035796291.1	1578	Chitin_synth_2	1.3e-27	734	964	0.76	chitin_synthase_chs-2-like_isoform_X3_[Anopheles_albimanus]
XP_035796291.1	1578	Chitin_synth_2	1.3e-27	964	1086	0.70	chitin_synthase_chs-2-like_isoform_X3_[Anopheles_albimanus]
XP_035796294.1	1578	Chitin_synth_2	1.3e-27	734	964	0.76	chitin_synthase_chs-2-like_isoform_X3_[Anopheles_albimanus]
XP_035796294.1	1578	Chitin_synth_2	1.3e-27	964	1086	0.70	chitin_synthase_chs-2-like_isoform_X3_[Anopheles_albimanus]
XP_039958116.1	1592	Chitin_synth_2	1.3e-27	736	938	0.83	chitin_synthase_chs-2_isoform_X2_[Bactrocera_tryoni]
XP_039958116.1	1592	Chitin_synth_2	1.3e-27	975	1087	0.71	chitin_synthase_chs-2_isoform_X2_[Bactrocera_tryoni]
XP_039958108.1	1592	Chitin_synth_2	1.3e-27	736	938	0.83	chitin_synthase_chs-2_isoform_X1_[Bactrocera_tryoni]
XP_039958108.1	1592	Chitin_synth_2	1.3e-27	975	1087	0.71	chitin_synthase_chs-2_isoform_X1_[Bactrocera_tryoni]
XP_033749882.1	2273	Chitin_synth_2	1.4e-27	1534	1771	0.81	uncharacterized_protein_LOC117334391_[Pecten_maximus]
XP_033749882.1	2273	Chitin_synth_2	1.4e-27	1796	1889	0.60	uncharacterized_protein_LOC117334391_[Pecten_maximus]
XP_033749883.1	2273	Chitin_synth_2	1.4e-27	1534	1771	0.81	uncharacterized_protein_LOC117334391_[Pecten_maximus]
XP_033749883.1	2273	Chitin_synth_2	1.4e-27	1796	1889	0.60	uncharacterized_protein_LOC117334391_[Pecten_maximus]
XP_040229357.1	1578	Chitin_synth_2	1.4e-27	734	982	0.74	chitin_synthase_chs-2_isoform_X4_[Anopheles_coluzzii]
XP_040229357.1	1578	Chitin_synth_2	1.4e-27	964	1084	0.69	chitin_synthase_chs-2_isoform_X4_[Anopheles_coluzzii]
XP_041761196.1	1578	Chitin_synth_2	1.4e-27	734	982	0.74	chitin_synthase_chs-2_isoform_X1_[Anopheles_merus]
XP_041761196.1	1578	Chitin_synth_2	1.4e-27	964	1084	0.69	chitin_synthase_chs-2_isoform_X1_[Anopheles_merus]
XP_041761198.1	1578	Chitin_synth_2	1.4e-27	734	982	0.74	chitin_synthase_chs-2_isoform_X1_[Anopheles_merus]
XP_041761198.1	1578	Chitin_synth_2	1.4e-27	964	1084	0.69	chitin_synthase_chs-2_isoform_X1_[Anopheles_merus]
XP_041761199.1	1578	Chitin_synth_2	1.4e-27	734	982	0.74	chitin_synthase_chs-2_isoform_X1_[Anopheles_merus]
XP_041761199.1	1578	Chitin_synth_2	1.4e-27	964	1084	0.69	chitin_synthase_chs-2_isoform_X1_[Anopheles_merus]
XP_041761200.1	1578	Chitin_synth_2	1.4e-27	734	982	0.74	chitin_synthase_chs-2_isoform_X1_[Anopheles_merus]
XP_041761200.1	1578	Chitin_synth_2	1.4e-27	964	1084	0.69	chitin_synthase_chs-2_isoform_X1_[Anopheles_merus]
XP_041761201.1	1578	Chitin_synth_2	1.4e-27	734	982	0.74	chitin_synthase_chs-2_isoform_X1_[Anopheles_merus]
XP_041761201.1	1578	Chitin_synth_2	1.4e-27	964	1084	0.69	chitin_synthase_chs-2_isoform_X1_[Anopheles_merus]
XP_041761202.1	1578	Chitin_synth_2	1.4e-27	734	982	0.74	chitin_synthase_chs-2_isoform_X1_[Anopheles_merus]
XP_041761202.1	1578	Chitin_synth_2	1.4e-27	964	1084	0.69	chitin_synthase_chs-2_isoform_X1_[Anopheles_merus]
XP_041761203.1	1578	Chitin_synth_2	1.4e-27	734	982	0.74	chitin_synthase_chs-2_isoform_X1_[Anopheles_merus]
XP_041761203.1	1578	Chitin_synth_2	1.4e-27	964	1084	0.69	chitin_synthase_chs-2_isoform_X1_[Anopheles_merus]
XP_003247517.1	1566	Chitin_synth_2	1.4e-27	752	983	0.77	chitin_synthase_chs-2_[Acyrthosiphon_pisum]
XP_003247517.1	1566	Chitin_synth_2	1.4e-27	982	1109	0.71	chitin_synthase_chs-2_[Acyrthosiphon_pisum]
XP_016663472.1	1566	Chitin_synth_2	1.4e-27	752	983	0.77	chitin_synthase_chs-2_[Acyrthosiphon_pisum]
XP_016663472.1	1566	Chitin_synth_2	1.4e-27	982	1109	0.71	chitin_synthase_chs-2_[Acyrthosiphon_pisum]
XP_029346544.1	1566	Chitin_synth_2	1.4e-27	752	983	0.77	chitin_synthase_chs-2_[Acyrthosiphon_pisum]
XP_029346544.1	1566	Chitin_synth_2	1.4e-27	982	1109	0.71	chitin_synthase_chs-2_[Acyrthosiphon_pisum]
XP_040229355.1	1578	Chitin_synth_2	1.4e-27	734	982	0.74	chitin_synthase_chs-2_isoform_X3_[Anopheles_coluzzii]
XP_040229355.1	1578	Chitin_synth_2	1.4e-27	964	1084	0.69	chitin_synthase_chs-2_isoform_X3_[Anopheles_coluzzii]
XP_040229356.1	1578	Chitin_synth_2	1.4e-27	734	982	0.74	chitin_synthase_chs-2_isoform_X3_[Anopheles_coluzzii]
XP_040229356.1	1578	Chitin_synth_2	1.4e-27	964	1084	0.69	chitin_synthase_chs-2_isoform_X3_[Anopheles_coluzzii]
XP_041761197.1	1578	Chitin_synth_2	1.4e-27	734	982	0.74	chitin_synthase_chs-2_isoform_X2_[Anopheles_merus]
XP_041761197.1	1578	Chitin_synth_2	1.4e-27	964	1084	0.69	chitin_synthase_chs-2_isoform_X2_[Anopheles_merus]
XP_321336.5	1578	Chitin_synth_2	1.4e-27	734	982	0.74	AGAP001748-PA_[Anopheles_gambiae_str._PEST]
XP_321336.5	1578	Chitin_synth_2	1.4e-27	964	1084	0.69	AGAP001748-PA_[Anopheles_gambiae_str._PEST]
XP_025081670.1	2022	Chitin_synth_2	1.4e-27	1587	1802	0.82	LOW_QUALITY_PROTEIN:_uncharacterized_protein_LOC112556673_[Pomacea_canaliculata]
XP_025081670.1	2022	Chitin_synth_2	1.4e-27	1834	1936	0.71	LOW_QUALITY_PROTEIN:_uncharacterized_protein_LOC112556673_[Pomacea_canaliculata]
XP_026813153.1	1567	Chitin_synth_2	1.4e-27	753	984	0.77	chitin_synthase_chs-2_[Rhopalosiphum_maidis]
XP_026813153.1	1567	Chitin_synth_2	1.4e-27	983	1110	0.71	chitin_synthase_chs-2_[Rhopalosiphum_maidis]
XP_033749200.1	2211	Chitin_synth_2	1.4e-27	1466	1682	0.78	uncharacterized_protein_LOC117333891_[Pecten_maximus]
XP_033749200.1	2211	Chitin_synth_2	1.4e-27	1690	1826	0.70	uncharacterized_protein_LOC117333891_[Pecten_maximus]
XP_021704893.1	1576	Chitin_synth_2	1.5e-27	733	963	0.77	uncharacterized_protein_LOC5575776_isoform_X3_[Aedes_aegypti]
XP_021704893.1	1576	Chitin_synth_2	1.5e-27	964	1087	0.70	uncharacterized_protein_LOC5575776_isoform_X3_[Aedes_aegypti]
XP_021704894.1	1576	Chitin_synth_2	1.5e-27	733	963	0.77	uncharacterized_protein_LOC5575776_isoform_X3_[Aedes_aegypti]
XP_021704894.1	1576	Chitin_synth_2	1.5e-27	964	1087	0.70	uncharacterized_protein_LOC5575776_isoform_X3_[Aedes_aegypti]
XP_021704896.1	1576	Chitin_synth_2	1.5e-27	733	963	0.77	uncharacterized_protein_LOC5575776_isoform_X3_[Aedes_aegypti]
XP_021704896.1	1576	Chitin_synth_2	1.5e-27	964	1087	0.70	uncharacterized_protein_LOC5575776_isoform_X3_[Aedes_aegypti]
XP_021704898.1	1576	Chitin_synth_2	1.5e-27	733	963	0.77	uncharacterized_protein_LOC5575776_isoform_X3_[Aedes_aegypti]
XP_021704898.1	1576	Chitin_synth_2	1.5e-27	964	1087	0.70	uncharacterized_protein_LOC5575776_isoform_X3_[Aedes_aegypti]
XP_021704897.1	1576	Chitin_synth_2	1.5e-27	733	963	0.77	uncharacterized_protein_LOC5575776_isoform_X4_[Aedes_aegypti]
XP_021704897.1	1576	Chitin_synth_2	1.5e-27	964	1087	0.70	uncharacterized_protein_LOC5575776_isoform_X4_[Aedes_aegypti]
XP_044753059.1	1559	Chitin_synth_2	1.5e-27	729	893	0.84	chitin_synthase_chs-2_isoform_X2_[Coccinella_septempunctata]
XP_044753059.1	1559	Chitin_synth_2	1.5e-27	968	1083	0.77	chitin_synthase_chs-2_isoform_X2_[Coccinella_septempunctata]
XP_021704891.1	1616	Chitin_synth_2	1.6e-27	773	1003	0.77	uncharacterized_protein_LOC5575776_isoform_X1_[Aedes_aegypti]
XP_021704891.1	1616	Chitin_synth_2	1.6e-27	1004	1127	0.70	uncharacterized_protein_LOC5575776_isoform_X1_[Aedes_aegypti]
XP_044753058.1	1559	Chitin_synth_2	1.6e-27	729	893	0.84	chitin_synthase_chs-2_isoform_X1_[Coccinella_septempunctata]
XP_044753058.1	1559	Chitin_synth_2	1.6e-27	968	1083	0.77	chitin_synthase_chs-2_isoform_X1_[Coccinella_septempunctata]
XP_021704892.1	1616	Chitin_synth_2	1.6e-27	773	1003	0.77	uncharacterized_protein_LOC5575776_isoform_X2_[Aedes_aegypti]
XP_021704892.1	1616	Chitin_synth_2	1.6e-27	1004	1127	0.70	uncharacterized_protein_LOC5575776_isoform_X2_[Aedes_aegypti]
XP_031150655.2	749	Chitin_synth_2	1.6e-27	136	369	0.86	LOW_QUALITY_PROTEIN:_chitin_synthase_chs-2-like_[Sander_lucioperca]
XP_031150655.2	749	Chitin_synth_2	1.6e-27	380	472	0.72	LOW_QUALITY_PROTEIN:_chitin_synthase_chs-2-like_[Sander_lucioperca]
XP_040229354.1	1614	Chitin_synth_2	1.7e-27	770	1001	0.76	chitin_synthase_chs-2_isoform_X2_[Anopheles_coluzzii]
XP_040229354.1	1614	Chitin_synth_2	1.7e-27	1001	1120	0.70	chitin_synthase_chs-2_isoform_X2_[Anopheles_coluzzii]
XP_040229353.1	1614	Chitin_synth_2	1.7e-27	770	1001	0.76	chitin_synthase_chs-2_isoform_X1_[Anopheles_coluzzii]
XP_040229353.1	1614	Chitin_synth_2	1.7e-27	1001	1120	0.70	chitin_synthase_chs-2_isoform_X1_[Anopheles_coluzzii]
XP_030597626.1	1276	Chitin_synth_2	1.8e-27	648	872	0.80	chitin_synthase_chs-2-like_[Archocentrus_centrarchus]
XP_030597626.1	1276	Chitin_synth_2	1.8e-27	899	986	0.62	chitin_synthase_chs-2-like_[Archocentrus_centrarchus]
XP_037776976.1	1565	Chitin_synth_2	1.9e-27	737	983	0.76	LOW_QUALITY_PROTEIN:_chitin_synthase_chs-2-like_[Penaeus_monodon]
XP_037776976.1	1565	Chitin_synth_2	1.9e-27	985	1089	0.66	LOW_QUALITY_PROTEIN:_chitin_synthase_chs-2-like_[Penaeus_monodon]
XP_019206504.1	1282	Chitin_synth_2	1.9e-27	649	883	0.84	chitin_synthase_chs-2_[Oreochromis_niloticus]
XP_019206504.1	1282	Chitin_synth_2	1.9e-27	893	986	0.75	chitin_synthase_chs-2_[Oreochromis_niloticus]
XP_029657956.2	1154	Chitin_synth_2	2e-27	399	600	0.85	chitin_synthase_chs-2-like_isoform_X2_[Octopus_vulgaris]
XP_029657956.2	1154	Chitin_synth_2	2e-27	646	742	0.66	chitin_synthase_chs-2-like_isoform_X2_[Octopus_vulgaris]
XP_036356207.1	1155	Chitin_synth_2	2.1e-27	399	600	0.85	chitin_synthase_chs-2-like_isoform_X1_[Octopus_vulgaris]
XP_036356207.1	1155	Chitin_synth_2	2.1e-27	645	742	0.66	chitin_synthase_chs-2-like_isoform_X1_[Octopus_vulgaris]
XP_037268093.1	823	Chitin_synth_2	2.5e-27	103	311	0.82	chitin_synthase_chs-2-like_isoform_X2_[Rhipicephalus_microplus]
XP_037268093.1	823	Chitin_synth_2	2.5e-27	343	441	0.67	chitin_synthase_chs-2-like_isoform_X2_[Rhipicephalus_microplus]
XP_032880921.1	1218	Chitin_synth_2	2.8e-27	613	861	0.82	chitin_synthase_chs-2-like_[Amblyraja_radiata]
XP_032880921.1	1218	Chitin_synth_2	2.8e-27	914	1013	0.68	chitin_synthase_chs-2-like_[Amblyraja_radiata]
XP_035896992.1	1578	Chitin_synth_2	2.9e-27	734	962	0.75	chitin_synthase_chs-2_isoform_X4_[Anopheles_stephensi]
XP_035896992.1	1578	Chitin_synth_2	2.9e-27	959	1084	0.70	chitin_synthase_chs-2_isoform_X4_[Anopheles_stephensi]
XP_035896990.1	1578	Chitin_synth_2	2.9e-27	734	962	0.75	chitin_synthase_chs-2_isoform_X3_[Anopheles_stephensi]
XP_035896990.1	1578	Chitin_synth_2	2.9e-27	959	1084	0.70	chitin_synthase_chs-2_isoform_X3_[Anopheles_stephensi]
XP_035896991.1	1578	Chitin_synth_2	2.9e-27	734	962	0.75	chitin_synthase_chs-2_isoform_X3_[Anopheles_stephensi]
XP_035896991.1	1578	Chitin_synth_2	2.9e-27	959	1084	0.70	chitin_synthase_chs-2_isoform_X3_[Anopheles_stephensi]
XP_035669155.1	1198	Chitin_synth_2	3.1e-27	780	1041	0.77	uncharacterized_protein_LOC118411184_[Branchiostoma_floridae]
XP_035669155.1	1198	Chitin_synth_2	3.1e-27	1031	1133	0.78	uncharacterized_protein_LOC118411184_[Branchiostoma_floridae]
XP_035896988.1	1624	Chitin_synth_2	3.2e-27	780	1008	0.75	chitin_synthase_chs-2_isoform_X1_[Anopheles_stephensi]
XP_035896988.1	1624	Chitin_synth_2	3.2e-27	1005	1130	0.70	chitin_synthase_chs-2_isoform_X1_[Anopheles_stephensi]
XP_035896989.1	1624	Chitin_synth_2	3.2e-27	780	1008	0.75	chitin_synthase_chs-2_isoform_X2_[Anopheles_stephensi]
XP_035896989.1	1624	Chitin_synth_2	3.2e-27	1005	1130	0.70	chitin_synthase_chs-2_isoform_X2_[Anopheles_stephensi]
XP_024510228.1	1657	Chitin_synth_2	3.4e-27	876	1108	0.84	Chitin_synthase_family-containing_protein_[Strongyloides_ratti]
XP_024510228.1	1657	Chitin_synth_2	3.4e-27	1122	1218	0.74	Chitin_synthase_family-containing_protein_[Strongyloides_ratti]
XP_041366849.1	1597	Chitin_synth_2	3.5e-27	874	1076	0.83	chitin_synthase_chs-2-like_[Gigantopelta_aegis]
XP_041366849.1	1597	Chitin_synth_2	3.5e-27	1092	1213	0.55	chitin_synthase_chs-2-like_[Gigantopelta_aegis]
XP_041366856.1	1597	Chitin_synth_2	3.5e-27	874	1076	0.83	chitin_synthase_chs-2-like_[Gigantopelta_aegis]
XP_041366856.1	1597	Chitin_synth_2	3.5e-27	1092	1213	0.55	chitin_synthase_chs-2-like_[Gigantopelta_aegis]
XP_041366863.1	1597	Chitin_synth_2	3.5e-27	874	1076	0.83	chitin_synthase_chs-2-like_[Gigantopelta_aegis]
XP_041366863.1	1597	Chitin_synth_2	3.5e-27	1092	1213	0.55	chitin_synthase_chs-2-like_[Gigantopelta_aegis]
XP_037039691.1	1570	Chitin_synth_2	3.7e-27	731	933	0.79	chitin_synthase_chs-2_isoform_X5_[Bradysia_coprophila]
XP_037039691.1	1570	Chitin_synth_2	3.7e-27	952	1086	0.72	chitin_synthase_chs-2_isoform_X5_[Bradysia_coprophila]
XP_037039690.1	1576	Chitin_synth_2	3.8e-27	731	933	0.79	chitin_synthase_chs-2_isoform_X4_[Bradysia_coprophila]
XP_037039690.1	1576	Chitin_synth_2	3.8e-27	952	1086	0.72	chitin_synthase_chs-2_isoform_X4_[Bradysia_coprophila]
XP_037039689.1	1576	Chitin_synth_2	3.8e-27	731	933	0.79	chitin_synthase_chs-2_isoform_X3_[Bradysia_coprophila]
XP_037039689.1	1576	Chitin_synth_2	3.8e-27	952	1086	0.72	chitin_synthase_chs-2_isoform_X3_[Bradysia_coprophila]
XP_037039688.1	1584	Chitin_synth_2	3.8e-27	731	933	0.79	chitin_synthase_chs-2_isoform_X2_[Bradysia_coprophila]
XP_037039688.1	1584	Chitin_synth_2	3.8e-27	952	1086	0.72	chitin_synthase_chs-2_isoform_X2_[Bradysia_coprophila]
XP_037945236.1	1592	Chitin_synth_2	3.8e-27	735	936	0.79	chitin_synthase_chs-2_isoform_X2_[Teleopsis_dalmanni]
XP_037945236.1	1592	Chitin_synth_2	3.8e-27	967	1085	0.73	chitin_synthase_chs-2_isoform_X2_[Teleopsis_dalmanni]
XP_037039686.1	1584	Chitin_synth_2	3.8e-27	731	933	0.79	chitin_synthase_chs-2_isoform_X1_[Bradysia_coprophila]
XP_037039686.1	1584	Chitin_synth_2	3.8e-27	952	1086	0.72	chitin_synthase_chs-2_isoform_X1_[Bradysia_coprophila]
XP_037039687.1	1584	Chitin_synth_2	3.8e-27	731	933	0.79	chitin_synthase_chs-2_isoform_X1_[Bradysia_coprophila]
XP_037039687.1	1584	Chitin_synth_2	3.8e-27	952	1086	0.72	chitin_synthase_chs-2_isoform_X1_[Bradysia_coprophila]
XP_037945234.1	1592	Chitin_synth_2	3.9e-27	735	936	0.79	chitin_synthase_chs-2_isoform_X1_[Teleopsis_dalmanni]
XP_037945234.1	1592	Chitin_synth_2	3.9e-27	967	1085	0.73	chitin_synthase_chs-2_isoform_X1_[Teleopsis_dalmanni]
XP_037945235.1	1592	Chitin_synth_2	3.9e-27	735	936	0.79	chitin_synthase_chs-2_isoform_X1_[Teleopsis_dalmanni]
XP_037945235.1	1592	Chitin_synth_2	3.9e-27	967	1085	0.73	chitin_synthase_chs-2_isoform_X1_[Teleopsis_dalmanni]
XP_025078070.1	1653	Chitin_synth_2	4.5e-27	1025	1213	0.81	LOW_QUALITY_PROTEIN:_chitin_synthase_chs-2-like_[Pomacea_canaliculata]
XP_025078070.1	1653	Chitin_synth_2	4.5e-27	1259	1384	0.63	LOW_QUALITY_PROTEIN:_chitin_synthase_chs-2-like_[Pomacea_canaliculata]
NP_001300544.1	1606	Chitin_synth_2	4.7e-27	799	1030	0.83	Chitin_synthase_chs-2_[Caenorhabditis_elegans]
NP_001300544.1	1606	Chitin_synth_2	4.7e-27	1095	1131	0.78	Chitin_synthase_chs-2_[Caenorhabditis_elegans]
XP_035990245.1	1151	Chitin_synth_2	5e-27	520	752	0.80	chitin_synthase_chs-2_[Fundulus_heteroclitus]
XP_035990245.1	1151	Chitin_synth_2	5e-27	766	874	0.65	chitin_synthase_chs-2_[Fundulus_heteroclitus]
NP_493682.2	1668	Chitin_synth_2	5.2e-27	861	1092	0.83	Chitin_synthase_chs-2_[Caenorhabditis_elegans]
NP_493682.2	1668	Chitin_synth_2	5.2e-27	1157	1193	0.78	Chitin_synthase_chs-2_[Caenorhabditis_elegans]
NP_001300545.1	1700	Chitin_synth_2	5.4e-27	893	1124	0.83	Chitin_synthase_chs-2_[Caenorhabditis_elegans]
NP_001300545.1	1700	Chitin_synth_2	5.4e-27	1189	1225	0.78	Chitin_synthase_chs-2_[Caenorhabditis_elegans]
XP_041664364.1	1241	Chitin_synth_2	5.8e-27	654	889	0.84	chitin_synthase_chs-2-like_[Cheilinus_undulatus]
XP_041664364.1	1241	Chitin_synth_2	5.8e-27	896	998	0.58	chitin_synthase_chs-2-like_[Cheilinus_undulatus]
NP_492113.2	1322	Chitin_synth_2	6e-27	653	849	0.81	Chitin_synthase_chs-1_[Caenorhabditis_elegans]
NP_492113.2	1322	Chitin_synth_2	6e-27	891	1007	0.68	Chitin_synthase_chs-1_[Caenorhabditis_elegans]
XP_032529650.1	1387	Chitin_synth_2	6e-27	589	800	0.78	chitin_synthase_chs-2-like_[Danaus_plexippus_plexippus]
XP_032529650.1	1387	Chitin_synth_2	6e-27	818	943	0.64	chitin_synthase_chs-2-like_[Danaus_plexippus_plexippus]
XP_029521181.1	736	Chitin_synth_2	6e-27	168	391	0.82	chitin_synthase_chs-1-like_[Oncorhynchus_nerka]
XP_029521181.1	736	Chitin_synth_2	6e-27	428	502	0.69	chitin_synthase_chs-1-like_[Oncorhynchus_nerka]
XP_034330197.1	1390	Chitin_synth_2	6.3e-27	699	913	0.76	chitin_synthase_chs-2_isoform_X3_[Crassostrea_gigas]
XP_034330197.1	1390	Chitin_synth_2	6.3e-27	982	1037	0.66	chitin_synthase_chs-2_isoform_X3_[Crassostrea_gigas]
XP_034330196.1	1402	Chitin_synth_2	6.3e-27	711	925	0.76	chitin_synthase_chs-2_isoform_X2_[Crassostrea_gigas]
XP_034330196.1	1402	Chitin_synth_2	6.3e-27	994	1049	0.66	chitin_synthase_chs-2_isoform_X2_[Crassostrea_gigas]
XP_041920942.1	1271	Chitin_synth_2	6.4e-27	673	903	0.75	chitin_synthase_chs-2-like_[Alosa_sapidissima]
XP_041920942.1	1271	Chitin_synth_2	6.4e-27	942	1031	0.64	chitin_synthase_chs-2-like_[Alosa_sapidissima]
XP_013997648.1	983	Chitin_synth_2	6.7e-27	412	636	0.81	PREDICTED:_uncharacterized_protein_LOC106570137_[Salmo_salar]
XP_013997648.1	983	Chitin_synth_2	6.7e-27	675	746	0.68	PREDICTED:_uncharacterized_protein_LOC106570137_[Salmo_salar]
XP_034330195.1	1443	Chitin_synth_2	7e-27	752	966	0.76	chitin_synthase_chs-2_isoform_X1_[Crassostrea_gigas]
XP_034330195.1	1443	Chitin_synth_2	7e-27	1034	1090	0.66	chitin_synthase_chs-2_isoform_X1_[Crassostrea_gigas]
XP_034301293.1	1689	Chitin_synth_2	7.3e-27	769	1006	0.74	chitin_synthase_chs-2_isoform_X3_[Crassostrea_gigas]
XP_034301293.1	1689	Chitin_synth_2	7.3e-27	1012	1109	0.60	chitin_synthase_chs-2_isoform_X3_[Crassostrea_gigas]
XP_034301294.1	1689	Chitin_synth_2	7.3e-27	769	1006	0.74	chitin_synthase_chs-2_isoform_X3_[Crassostrea_gigas]
XP_034301294.1	1689	Chitin_synth_2	7.3e-27	1012	1109	0.60	chitin_synthase_chs-2_isoform_X3_[Crassostrea_gigas]
XP_034301295.1	1689	Chitin_synth_2	7.3e-27	769	1006	0.74	chitin_synthase_chs-2_isoform_X3_[Crassostrea_gigas]
XP_034301295.1	1689	Chitin_synth_2	7.3e-27	1012	1109	0.60	chitin_synthase_chs-2_isoform_X3_[Crassostrea_gigas]
XP_043931790.1	1154	Chitin_synth_2	7.4e-27	493	743	0.82	chitin_synthase_chs-2-like_[Protopterus_annectens]
XP_043931790.1	1154	Chitin_synth_2	7.4e-27	802	889	0.64	chitin_synthase_chs-2-like_[Protopterus_annectens]
XP_034301292.1	1721	Chitin_synth_2	7.4e-27	801	1038	0.74	chitin_synthase_chs-2_isoform_X2_[Crassostrea_gigas]
XP_034301292.1	1721	Chitin_synth_2	7.4e-27	1045	1141	0.60	chitin_synthase_chs-2_isoform_X2_[Crassostrea_gigas]
XP_034301291.1	1724	Chitin_synth_2	7.5e-27	804	1041	0.74	chitin_synthase_chs-2_isoform_X1_[Crassostrea_gigas]
XP_034301291.1	1724	Chitin_synth_2	7.5e-27	1048	1144	0.60	chitin_synthase_chs-2_isoform_X1_[Crassostrea_gigas]
XP_034304239.1	1415	Chitin_synth_2	7.7e-27	811	1064	0.75	chitin_synthase_chs-2_isoform_X2_[Crassostrea_gigas]
XP_034304239.1	1415	Chitin_synth_2	7.7e-27	1089	1191	0.72	chitin_synthase_chs-2_isoform_X2_[Crassostrea_gigas]
XP_041867232.1	1286	Chitin_synth_2	8.4e-27	580	895	0.75	chitin_synthase_chs-2-like_[Melanotaenia_boesemani]
XP_041867232.1	1286	Chitin_synth_2	8.4e-27	915	1010	0.62	chitin_synthase_chs-2-like_[Melanotaenia_boesemani]
XP_037510392.1	1429	Chitin_synth_2	8.7e-27	531	820	0.73	LOW_QUALITY_PROTEIN:_chitin_synthase_chs-2-like_[Rhipicephalus_sanguineus]
XP_037510392.1	1429	Chitin_synth_2	8.7e-27	853	916	0.66	LOW_QUALITY_PROTEIN:_chitin_synthase_chs-2-like_[Rhipicephalus_sanguineus]
XP_033750429.1	1823	Chitin_synth_2	8.7e-27	1060	1285	0.81	LOW_QUALITY_PROTEIN:_chitin_synthase_chs-2-like_[Pecten_maximus]
XP_033750429.1	1823	Chitin_synth_2	8.7e-27	1310	1419	0.67	LOW_QUALITY_PROTEIN:_chitin_synthase_chs-2-like_[Pecten_maximus]
XP_033757151.1	1379	Chitin_synth_2	8.8e-27	636	899	0.73	chitin_synthase_chs-2-like_[Pecten_maximus]
XP_033757151.1	1379	Chitin_synth_2	8.8e-27	920	1026	0.63	chitin_synthase_chs-2-like_[Pecten_maximus]
XP_035648475.1	774	Chitin_synth_2	9e-27	169	391	0.84	chitin_synthase_chs-2-like_[Oncorhynchus_keta]
XP_035648475.1	774	Chitin_synth_2	9e-27	427	502	0.69	chitin_synthase_chs-2-like_[Oncorhynchus_keta]
XP_031645086.1	738	Chitin_synth_2	1e-26	169	390	0.86	chitin_synthase_chs-2-like_[Oncorhynchus_kisutch]
XP_031645086.1	738	Chitin_synth_2	1e-26	414	496	0.67	chitin_synthase_chs-2-like_[Oncorhynchus_kisutch]
XP_034561272.1	1291	Chitin_synth_2	1.1e-26	662	893	0.82	chitin_synthase_chs-2-like_[Notolabrus_celidotus]
XP_034561272.1	1291	Chitin_synth_2	1.1e-26	911	1009	0.57	chitin_synthase_chs-2-like_[Notolabrus_celidotus]
XP_037268094.1	1601	Chitin_synth_2	1.1e-26	703	992	0.73	chitin_synthase_chs-2-like_[Rhipicephalus_microplus]
XP_037268094.1	1601	Chitin_synth_2	1.1e-26	1027	1088	0.71	chitin_synthase_chs-2-like_[Rhipicephalus_microplus]
XP_037510394.1	1601	Chitin_synth_2	1.1e-26	703	992	0.73	chitin_synthase_chs-2-like_[Rhipicephalus_sanguineus]
XP_037510394.1	1601	Chitin_synth_2	1.1e-26	1025	1088	0.66	chitin_synthase_chs-2-like_[Rhipicephalus_sanguineus]
